P1,P2,...,Pn
[12, 0, 13, 9]
[13, 10, 0, 6]
[2, 14, 7, 3]
[9, 10, 4, 11]
[13, 3, 0, 6]
[11, 4, 14, 5]
[4, 7, 13, 1]
[1, 3, 13, 14]
[13, 10, 8, 9]
[4, 13, 5, 6]
[12, 10, 0, 9]
[14, 4, 6, 2]
[5, 14, 6, 12]
[4, 14, 6, 1]
[5, 0, 2, 9]
[8, 1, 5, 9]
[5, 1, 8, 9]
[3, 5, 12, 6]
[3, 7, 1, 9]
[5, 10, 7, 1]
[10, 13, 4, 8]
[14, 2, 9, 10]
[5, 1, 7, 6]
[5, 12, 0, 10]
[13, 8, 3, 1]
[14, 7, 0, 6]
[14, 5, 12, 2]
[7, 11, 12, 14]
[5, 1, 10, 11]
[0, 10, 13, 1]
[8, 2, 4, 3]
[4, 2, 7, 11]
