P1,P2,...,Pn
[3, 5, 1, 12, 13]
[3, 10, 13, 1, 11]
[1, 3, 10, 14, 13]
[10, 0, 12, 8, 1]
[12, 6, 13, 11, 9]
[2, 10, 0, 5, 9]
[11, 5, 6, 4, 12]
[9, 1, 7, 3, 2]
[12, 10, 0, 5, 1]
[3, 11, 9, 14, 0]
[0, 14, 12, 7, 8]
[9, 6, 1, 4, 11]
[9, 0, 7, 10, 11]
[14, 0, 8, 6, 1]
[10, 7, 9, 3, 8]
[5, 14, 4, 2, 11]
[12, 0, 7, 14, 10]
[8, 14, 3, 2, 13]
[13, 3, 4, 9, 0]
[1, 4, 0, 11, 12]
[13, 8, 14, 11, 12]
[7, 14, 13, 4, 12]
[3, 1, 4, 11, 10]
[3, 5, 13, 11, 1]
[9, 5, 7, 4, 8]
[13, 2, 7, 14, 0]
[9, 14, 6, 7, 0]
[5, 0, 12, 13, 6]
[12, 0, 8, 14, 11]
[9, 6, 5, 10, 3]
[6, 0, 9, 4, 3]
[8, 1, 12, 5, 0]
[0, 13, 4, 1, 3]
[12, 14, 6, 0, 5]
[4, 6, 12, 0, 2]
[6, 0, 8, 13, 9]
[3, 4, 1, 13, 14]
[13, 2, 3, 4, 12]
[14, 0, 10, 12, 7]
[13, 2, 3, 10, 0]
[3, 6, 0, 10, 5]
[3, 1, 8, 9, 7]
[4, 9, 5, 2, 13]
[10, 4, 8, 0, 2]
[8, 1, 14, 9, 13]
[0, 14, 4, 5, 6]
[2, 9, 7, 6, 3]
[11, 12, 14, 7, 6]
[5, 1, 7, 10, 3]
[0, 2, 6, 14, 1]
[14, 12, 2, 13, 9]
[14, 9, 4, 13, 5]
[12, 14, 3, 6, 7]
[0, 6, 2, 1, 11]
[8, 12, 1, 3, 14]
[9, 2, 5, 6, 4]
[6, 8, 14, 12, 2]
[5, 7, 13, 2, 6]
[9, 11, 10, 0, 7]
[7, 8, 5, 11, 13]
[4, 2, 9, 6, 14]
[0, 14, 3, 8, 5]
[9, 7, 14, 0, 5]
[9, 6, 11, 8, 10]
[5, 14, 3, 12, 0]
[11, 0, 4, 9, 5]
[14, 9, 5, 7, 11]
[11, 12, 1, 4, 5]
[1, 8, 7, 0, 10]
[3, 8, 0, 4, 13]
[4, 5, 14, 10, 13]
[12, 5, 7, 6, 1]
[4, 6, 10, 1, 9]
[11, 5, 6, 8, 1]
[9, 8, 4, 1, 5]
[8, 2, 10, 1, 6]
[5, 13, 12, 10, 9]
[12, 5, 9, 3, 6]
[14, 11, 9, 12, 10]
[3, 1, 14, 6, 5]
[1, 10, 2, 6, 7]
[1, 9, 10, 7, 8]
[14, 11, 3, 0, 8]
[4, 14, 11, 7, 6]
[6, 9, 7, 8, 14]
[10, 4, 1, 0, 7]
[2, 12, 8, 4, 14]
[5, 8, 14, 12, 10]
[3, 13, 0, 2, 10]
[0, 7, 9, 12, 5]
[2, 4, 8, 11, 14]
[14, 12, 5, 9, 13]
[3, 1, 7, 8, 5]
[10, 1, 4, 11, 2]
[13, 2, 6, 1, 7]
[4, 3, 0, 1, 5]
[12, 5, 7, 6, 3]
[13, 11, 0, 4, 6]
[5, 2, 7, 14, 8]
[9, 11, 10, 6, 8]
[13, 3, 8, 6, 4]
[8, 12, 4, 0, 5]
[7, 4, 14, 2, 0]
[5, 4, 1, 3, 8]
[1, 4, 9, 8, 13]
[10, 2, 1, 13, 14]
[12, 3, 2, 11, 7]
[8, 12, 13, 9, 14]
[9, 6, 7, 1, 13]
[6, 10, 7, 4, 12]
[2, 7, 5, 6, 4]
[5, 4, 0, 2, 7]
[4, 6, 2, 13, 10]
[6, 1, 8, 7, 11]
[13, 12, 3, 11, 7]
[9, 14, 6, 10, 7]
[8, 1, 10, 7, 4]
[14, 1, 10, 9, 13]
[11, 5, 3, 10, 13]
