P1,P2,...,Pn
[3, 9, 0, 14]
[2, 0, 10, 3]
[7, 6, 5, 13]
[12, 0, 14, 3]
[8, 0, 10, 1]
[14, 11, 9, 3]
[6, 2, 3, 1]
[11, 7, 10, 12]
[9, 1, 11, 2]
[12, 3, 8, 13]
[2, 8, 5, 10]
[0, 14, 7, 2]
[10, 9, 2, 7]
[1, 14, 6, 8]
[7, 0, 13, 3]
[5, 10, 8, 2]
[1, 2, 0, 8]
[4, 7, 1, 12]
[11, 1, 7, 6]
[4, 9, 11, 6]
[3, 10, 6, 0]
[8, 3, 1, 9]
[6, 10, 1, 7]
[4, 13, 14, 9]
[0, 14, 8, 13]
[9, 10, 2, 7]
[2, 6, 9, 3]
[2, 10, 14, 5]
[6, 12, 13, 1]
[3, 8, 7, 6]
[8, 6, 1, 0]
[8, 6, 11, 1]
[2, 11, 0, 9]
[4, 11, 2, 8]
[8, 7, 9, 3]
[10, 7, 6, 0]
[5, 6, 8, 12]
[0, 3, 10, 13]
[9, 14, 5, 10]
[3, 5, 6, 1]
[11, 5, 13, 14]
[10, 13, 12, 8]
[13, 11, 2, 10]
[1, 9, 5, 0]
[2, 12, 5, 6]
[10, 11, 1, 4]
[10, 12, 14, 0]
[1, 12, 0, 6]
[0, 1, 11, 7]
[8, 0, 14, 12]
[9, 0, 3, 5]
[11, 1, 9, 12]
[14, 11, 12, 13]
[1, 9, 2, 0]
[12, 4, 10, 2]
[9, 6, 14, 0]
[11, 10, 9, 12]
[2, 4, 6, 14]
[6, 1, 0, 11]
[8, 11, 5, 6]
[1, 11, 6, 14]
[8, 4, 2, 3]
[14, 8, 3, 12]
[8, 7, 14, 5]
[8, 13, 1, 7]
[3, 14, 8, 12]
[8, 5, 0, 6]
[3, 14, 0, 12]
[6, 9, 10, 7]
[2, 0, 6, 13]
[3, 7, 5, 10]
[1, 7, 0, 14]
[14, 6, 13, 10]
[2, 7, 12, 9]
[10, 6, 7, 1]
[4, 12, 13, 14]
[1, 9, 5, 3]
[13, 14, 10, 4]
[8, 4, 14, 11]
[4, 7, 6, 0]
[4, 12, 6, 9]
[11, 4, 3, 5]
[0, 10, 2, 7]
[4, 11, 8, 1]
[12, 9, 3, 6]
[10, 7, 8, 0]
[8, 6, 9, 10]
[2, 6, 9, 10]
[11, 3, 2, 9]
[7, 8, 6, 4]
[5, 0, 4, 1]
[14, 12, 3, 7]
[5, 0, 4, 3]
[0, 6, 11, 10]
[5, 12, 8, 2]
[0, 13, 4, 14]
[11, 8, 13, 5]
[6, 8, 3, 10]
[11, 2, 13, 5]
[11, 6, 3, 7]
[14, 3, 0, 2]
[1, 4, 5, 9]
[3, 12, 0, 11]
[0, 11, 8, 13]
[13, 6, 5, 3]
[0, 14, 1, 2]
[10, 0, 11, 7]
[0, 12, 10, 2]
[1, 5, 10, 4]
[5, 14, 10, 3]
[11, 3, 7, 1]
[3, 12, 13, 7]
[6, 12, 7, 10]
[1, 6, 3, 10]
[4, 11, 12, 0]
[11, 13, 14, 2]
[5, 0, 12, 2]
[6, 12, 10, 8]
[5, 6, 8, 13]
[14, 11, 2, 5]
[6, 13, 12, 7]
[2, 9, 11, 4]
[9, 5, 12, 11]
[8, 5, 0, 3]
[14, 9, 0, 7]
[7, 13, 6, 0]
[8, 10, 5, 14]
[2, 14, 1, 5]
[7, 3, 5, 14]
[1, 6, 4, 5]
[6, 5, 11, 4]
[4, 1, 3, 5]
[10, 6, 0, 5]
[14, 4, 3, 1]
[12, 9, 7, 8]
[7, 11, 9, 12]
[3, 7, 2, 11]
[11, 8, 12, 2]
[3, 14, 4, 11]
[10, 14, 7, 2]
[3, 4, 7, 10]
[4, 9, 10, 14]
[1, 10, 0, 2]
[13, 3, 9, 11]
[11, 10, 0, 13]
[14, 4, 13, 9]
[6, 2, 5, 11]
[13, 14, 4, 6]
[6, 14, 3, 4]
[12, 2, 14, 8]
[6, 13, 5, 4]
[0, 8, 13, 7]
[13, 6, 0, 3]
[14, 8, 7, 9]
[1, 9, 5, 11]
[11, 8, 14, 0]
[12, 1, 3, 4]
[14, 2, 11, 9]
[9, 3, 2, 10]
[9, 0, 10, 7]
[9, 8, 14, 0]
[0, 1, 10, 9]
[3, 1, 8, 12]
[1, 10, 14, 2]
[5, 14, 3, 11]
[5, 10, 1, 12]
[0, 6, 10, 8]
[14, 3, 12, 9]
[11, 0, 1, 12]
[7, 0, 6, 10]
[3, 11, 1, 4]
[1, 8, 4, 13]
[13, 4, 11, 2]
[7, 10, 9, 8]
[12, 3, 9, 4]
[2, 13, 10, 1]
[8, 3, 10, 0]
[9, 12, 8, 7]
[12, 4, 11, 6]
[10, 11, 7, 14]
[6, 2, 4, 7]
[1, 8, 7, 10]
[9, 2, 12, 4]
[14, 11, 4, 3]
[1, 10, 9, 0]
[5, 0, 6, 11]
[1, 6, 14, 2]
[1, 8, 13, 7]
[13, 10, 0, 7]
[14, 3, 8, 5]
[5, 9, 14, 4]
[6, 4, 2, 8]
[8, 6, 5, 9]
[6, 3, 1, 4]
[0, 1, 13, 6]
[14, 2, 0, 7]
[0, 2, 12, 5]
[4, 1, 6, 9]
[12, 6, 10, 1]
[9, 14, 4, 5]
[10, 2, 4, 11]
[0, 3, 5, 12]
[3, 14, 11, 7]
[5, 13, 2, 10]
[3, 11, 13, 0]
[2, 3, 4, 6]
[4, 10, 7, 8]
[9, 11, 8, 12]
[6, 13, 4, 5]
[0, 5, 10, 9]
[1, 13, 14, 12]
[1, 5, 3, 14]
[7, 12, 1, 13]
[1, 4, 12, 11]
[13, 1, 6, 9]
[2, 12, 10, 11]
[14, 4, 11, 1]
[12, 13, 7, 6]
[5, 7, 12, 6]
[1, 7, 12, 10]
[13, 0, 6, 4]
[10, 6, 11, 9]
[2, 7, 10, 1]
[5, 8, 1, 0]
[6, 12, 9, 2]
[0, 13, 10, 14]
[5, 3, 0, 14]
[14, 12, 6, 3]
[10, 0, 4, 12]
[11, 4, 0, 10]
[3, 12, 5, 6]
[7, 6, 9, 0]
[5, 8, 1, 11]
[6, 7, 2, 5]
[11, 7, 6, 13]
[14, 7, 4, 1]
[12, 4, 1, 6]
[14, 4, 0, 5]
[4, 0, 3, 12]
[9, 10, 14, 2]
[4, 5, 8, 6]
[6, 10, 9, 4]
[9, 4, 14, 12]
[13, 3, 6, 9]
[5, 12, 14, 11]
[3, 2, 8, 9]
[4, 12, 6, 5]
[9, 10, 0, 3]
[13, 7, 2, 3]
[4, 8, 9, 6]
[10, 7, 5, 0]
[0, 1, 9, 2]
[10, 12, 0, 13]
[10, 13, 6, 4]
[7, 0, 9, 6]
[2, 7, 4, 1]
[8, 7, 2, 6]
[8, 9, 3, 0]
[10, 2, 7, 0]
[3, 7, 12, 13]
[6, 14, 10, 11]
[4, 13, 14, 11]
[13, 2, 5, 8]
[3, 11, 6, 0]
[12, 8, 2, 14]
[1, 12, 14, 8]
[3, 14, 12, 4]
[0, 1, 6, 7]
[12, 8, 11, 0]
[10, 3, 2, 8]
[11, 0, 10, 8]
[4, 9, 6, 5]
[2, 9, 4, 8]
[10, 2, 12, 7]
[5, 7, 0, 2]
[11, 10, 14, 12]
[10, 5, 11, 14]
[9, 6, 5, 2]
[13, 2, 1, 9]
[4, 10, 8, 3]
[13, 6, 2, 3]
[6, 2, 4, 11]
[9, 10, 14, 7]
[12, 0, 4, 9]
[6, 13, 4, 9]
[1, 11, 7, 14]
[6, 2, 13, 0]
[4, 9, 11, 6]
[14, 7, 0, 4]
[11, 14, 1, 2]
[8, 11, 3, 1]
[1, 4, 8, 6]
[2, 5, 4, 7]
[5, 4, 6, 0]
[2, 12, 5, 0]
[11, 0, 14, 1]
[2, 4, 14, 6]
[11, 1, 14, 13]
[7, 9, 1, 11]
[14, 4, 7, 1]
[8, 5, 3, 0]
[7, 14, 5, 11]
[3, 14, 6, 9]
[9, 4, 3, 7]
[13, 5, 11, 3]
[6, 4, 7, 8]
[13, 9, 11, 12]
[6, 10, 3, 7]
[7, 11, 10, 13]
[6, 7, 9, 5]
[8, 5, 3, 9]
[4, 10, 9, 6]
