P1,P2,...,Pn
[2, 11, 5, 9, 12]
[9, 10, 5, 7, 1]
[1, 10, 6, 13, 14]
[6, 12, 10, 5, 4]
[6, 9, 14, 1, 11]
[2, 11, 12, 0, 3]
[13, 9, 6, 0, 8]
[12, 1, 0, 7, 6]
[6, 13, 0, 5, 7]
[0, 9, 1, 10, 6]
[9, 3, 10, 12, 2]
[3, 8, 1, 13, 9]
[7, 6, 5, 0, 12]
[6, 2, 14, 11, 4]
[0, 3, 11, 5, 6]
[7, 10, 14, 5, 2]
[11, 6, 12, 1, 7]
[5, 10, 14, 3, 13]
[7, 10, 9, 8, 2]
[6, 11, 5, 7, 14]
[1, 0, 6, 5, 7]
[7, 13, 12, 1, 11]
[11, 8, 10, 0, 4]
[4, 6, 2, 11, 10]
[2, 8, 11, 3, 14]
[1, 5, 11, 9, 2]
[10, 3, 12, 11, 1]
[2, 10, 11, 13, 9]
[10, 7, 8, 12, 4]
[11, 13, 3, 6, 8]
[3, 7, 10, 13, 4]
[11, 2, 14, 0, 4]
[2, 9, 6, 14, 4]
[0, 11, 2, 8, 12]
[14, 8, 3, 2, 7]
[3, 13, 5, 8, 2]
[7, 2, 1, 6, 10]
[0, 7, 4, 2, 9]
[4, 10, 0, 11, 6]
[4, 9, 3, 11, 14]
[3, 2, 8, 6, 14]
[4, 5, 11, 0, 10]
[13, 5, 1, 12, 14]
[10, 3, 0, 11, 9]
[11, 6, 13, 9, 3]
[10, 5, 6, 11, 0]
[0, 6, 13, 8, 14]
[7, 9, 5, 14, 4]
[11, 7, 3, 2, 10]
[1, 9, 10, 6, 7]
[12, 14, 13, 4, 10]
[9, 7, 10, 11, 4]
[11, 3, 14, 4, 13]
[2, 9, 8, 6, 7]
[1, 11, 13, 3, 7]
[10, 1, 13, 7, 5]
[1, 2, 8, 11, 12]
[12, 1, 5, 3, 9]
[13, 4, 5, 2, 0]
[8, 0, 14, 10, 11]
[14, 12, 8, 0, 11]
[5, 11, 3, 2, 0]
[14, 13, 10, 7, 4]
[11, 8, 9, 1, 0]
[6, 0, 2, 3, 5]
[11, 12, 1, 10, 7]
[6, 5, 3, 4, 1]
[7, 1, 5, 3, 8]
[12, 5, 1, 9, 13]
[2, 11, 10, 13, 7]
[1, 6, 12, 4, 11]
[6, 13, 11, 14, 8]
[11, 7, 5, 9, 1]
[12, 0, 7, 6, 5]
[12, 4, 13, 6, 5]
[5, 3, 10, 7, 14]
[11, 5, 12, 14, 9]
[9, 11, 2, 1, 4]
[2, 3, 6, 0, 14]
[9, 7, 6, 14, 5]
[0, 8, 7, 14, 1]
[4, 1, 14, 2, 5]
[4, 2, 8, 9, 14]
[4, 2, 14, 7, 1]
[11, 6, 1, 9, 13]
[11, 3, 8, 0, 9]
[4, 9, 3, 10, 13]
[13, 9, 14, 2, 6]
