P1,P2,...,Pn
[3, 1, 8, 12, 14]
[12, 11, 9, 8, 14]
[7, 1, 9, 12, 10]
[13, 12, 9, 7, 0]
[11, 10, 5, 2, 7]
[7, 14, 8, 1, 2]
[11, 5, 6, 2, 10]
[12, 6, 0, 8, 13]
[5, 8, 13, 4, 11]
[8, 2, 14, 11, 12]
[9, 4, 6, 3, 13]
[12, 0, 5, 8, 9]
[14, 1, 11, 13, 3]
[14, 9, 1, 7, 2]
[9, 11, 10, 5, 1]
[10, 3, 5, 14, 1]
[11, 1, 9, 4, 7]
[13, 7, 14, 4, 11]
[1, 3, 13, 2, 7]
[1, 9, 2, 7, 13]
[5, 11, 1, 2, 3]
[10, 13, 0, 9, 1]
[10, 9, 12, 14, 2]
[8, 3, 2, 0, 7]
[3, 7, 14, 2, 10]
[1, 2, 14, 0, 10]
[7, 10, 13, 2, 6]
[1, 13, 4, 12, 3]
[1, 7, 12, 14, 5]
[9, 13, 4, 14, 12]
[3, 9, 8, 13, 6]
[10, 13, 2, 5, 14]
[7, 6, 10, 9, 13]
[14, 4, 6, 1, 5]
[12, 8, 11, 10, 2]
[8, 14, 0, 3, 7]
[5, 10, 12, 2, 6]
[5, 0, 1, 4, 7]
[1, 7, 12, 14, 4]
[11, 2, 8, 1, 14]
[13, 0, 10, 11, 7]
[6, 13, 3, 0, 9]
[7, 9, 10, 11, 13]
[6, 5, 13, 12, 2]
[10, 6, 12, 3, 14]
[13, 10, 4, 14, 9]
[2, 5, 0, 8, 11]
[6, 10, 3, 0, 12]
[12, 10, 8, 2, 4]
[2, 5, 0, 1, 4]
[2, 12, 3, 0, 6]
[8, 13, 14, 6, 5]
[14, 1, 8, 0, 11]
[13, 6, 3, 5, 12]
[12, 3, 6, 2, 5]
[9, 0, 1, 4, 5]
[1, 13, 11, 6, 3]
[11, 6, 8, 2, 10]
[9, 11, 0, 12, 7]
[6, 2, 14, 11, 3]
[3, 14, 12, 0, 5]
[11, 0, 10, 12, 9]
[0, 12, 9, 10, 2]
[12, 5, 10, 11, 13]
[4, 12, 6, 2, 0]
[1, 8, 12, 10, 13]
[3, 9, 6, 14, 11]
[2, 3, 7, 5, 14]
[4, 1, 13, 3, 6]
[12, 1, 7, 5, 6]
[7, 5, 6, 2, 1]
[0, 14, 4, 10, 13]
[1, 9, 12, 5, 7]
[2, 10, 8, 9, 7]
[8, 4, 10, 1, 9]
[5, 10, 13, 4, 2]
[4, 12, 8, 1, 14]
[14, 5, 2, 8, 3]
[6, 11, 10, 14, 8]
[7, 4, 10, 12, 9]
[4, 1, 10, 11, 2]
[1, 12, 14, 7, 4]
[13, 14, 9, 10, 2]
[0, 2, 4, 13, 12]
[1, 3, 4, 2, 14]
[7, 11, 2, 3, 1]
[9, 10, 5, 6, 4]
[3, 0, 7, 1, 2]
[4, 7, 9, 6, 11]
[5, 6, 3, 8, 14]
[8, 4, 5, 14, 9]
[13, 8, 3, 14, 0]
[2, 13, 4, 0, 9]
[1, 13, 4, 14, 12]
[5, 6, 9, 7, 2]
[2, 3, 11, 12, 10]
[8, 14, 13, 3, 11]
[4, 12, 13, 9, 1]
[8, 12, 13, 11, 7]
[5, 11, 13, 2, 7]
[8, 10, 2, 7, 1]
[7, 0, 1, 11, 9]
[11, 7, 6, 4, 10]
[7, 3, 10, 11, 9]
[0, 6, 7, 3, 9]
[6, 0, 9, 10, 12]
[9, 11, 10, 5, 3]
[12, 10, 4, 1, 0]
[9, 5, 11, 12, 6]
[4, 1, 0, 10, 13]
[5, 4, 3, 13, 11]
[1, 4, 8, 10, 13]
[12, 14, 11, 3, 9]
[12, 5, 11, 8, 10]
[2, 1, 3, 6, 12]
[12, 9, 3, 8, 14]
[2, 7, 10, 4, 1]
[3, 8, 13, 10, 5]
[4, 11, 2, 10, 14]
[6, 12, 13, 3, 11]
[1, 13, 0, 3, 10]
[9, 0, 4, 1, 14]
[2, 10, 5, 13, 9]
[12, 6, 14, 2, 4]
[8, 10, 4, 9, 0]
[1, 8, 11, 3, 12]
[6, 3, 5, 1, 11]
[13, 0, 3, 10, 4]
[5, 8, 14, 13, 7]
[12, 13, 11, 6, 7]
[4, 6, 10, 9, 14]
[12, 11, 14, 0, 5]
[1, 14, 13, 3, 6]
[11, 0, 12, 6, 14]
[10, 0, 11, 2, 6]
[3, 13, 4, 9, 10]
[8, 3, 1, 0, 10]
[11, 0, 4, 10, 5]
[9, 13, 12, 6, 5]
[1, 0, 8, 11, 9]
[4, 0, 9, 1, 11]
[8, 11, 6, 13, 14]
[0, 12, 6, 14, 11]
[13, 14, 6, 12, 7]
[2, 10, 14, 9, 0]
[3, 13, 2, 11, 9]
[11, 9, 10, 0, 4]
[8, 10, 12, 5, 1]
[4, 5, 6, 8, 11]
[1, 13, 8, 3, 12]
[12, 2, 10, 11, 4]
[13, 10, 11, 5, 12]
[6, 0, 12, 7, 2]
[1, 0, 11, 6, 10]
[12, 3, 5, 9, 8]
[12, 8, 14, 4, 9]
[7, 14, 4, 10, 8]
[12, 5, 10, 11, 8]
[9, 5, 10, 0, 4]
[13, 8, 14, 2, 12]
[6, 14, 8, 1, 11]
[2, 12, 5, 4, 6]
[5, 8, 11, 2, 4]
[13, 4, 9, 5, 0]
[10, 2, 12, 11, 9]
[9, 10, 3, 6, 8]
[11, 10, 2, 12, 7]
[10, 4, 1, 7, 9]
[12, 0, 1, 9, 11]
[12, 8, 2, 5, 9]
[11, 7, 8, 14, 2]
[14, 10, 4, 8, 3]
[5, 12, 1, 7, 4]
