P1,P2,...,Pn
[6, 12, 3, 8, 4]
[8, 5, 13, 7, 11]
[0, 9, 12, 3, 10]
[8, 6, 10, 1, 4]
[5, 11, 12, 14, 7]
[9, 5, 12, 14, 11]
[11, 6, 7, 1, 4]
[7, 1, 4, 14, 11]
[0, 6, 7, 1, 12]
[14, 11, 9, 7, 6]
[12, 8, 10, 14, 1]
[9, 0, 6, 7, 11]
[7, 12, 6, 11, 10]
[12, 6, 2, 10, 7]
[9, 12, 11, 1, 3]
[0, 6, 1, 10, 14]
[4, 12, 14, 5, 8]
[8, 6, 2, 4, 11]
[0, 3, 5, 13, 6]
[5, 11, 9, 12, 1]
[5, 1, 0, 3, 12]
[11, 8, 9, 6, 2]
[7, 0, 1, 9, 2]
[3, 14, 1, 12, 5]
[8, 0, 1, 11, 6]
[8, 7, 3, 14, 4]
[8, 7, 14, 2, 0]
[7, 8, 3, 1, 13]
[10, 13, 9, 2, 12]
[8, 3, 2, 13, 1]
[7, 0, 9, 6, 4]
[13, 10, 7, 3, 4]
[12, 8, 10, 5, 4]
[9, 11, 13, 3, 10]
[7, 13, 6, 0, 1]
[3, 4, 10, 6, 2]
[3, 14, 6, 5, 7]
[14, 4, 12, 9, 7]
[9, 14, 1, 0, 11]
[1, 4, 9, 2, 14]
[10, 11, 12, 14, 13]
[7, 14, 2, 1, 5]
[3, 7, 12, 8, 2]
[11, 0, 14, 8, 13]
[13, 3, 1, 9, 8]
[13, 9, 2, 12, 1]
[6, 7, 4, 1, 12]
[4, 8, 9, 14, 2]
[10, 6, 13, 7, 8]
[7, 5, 3, 12, 9]
[2, 10, 4, 8, 14]
[6, 10, 11, 3, 13]
[4, 14, 5, 12, 2]
[3, 12, 7, 4, 10]
[5, 2, 8, 0, 3]
[12, 5, 8, 9, 4]
[0, 13, 9, 10, 8]
[14, 7, 6, 11, 12]
[6, 1, 13, 5, 14]
[4, 0, 10, 2, 5]
[2, 13, 11, 5, 10]
[0, 3, 7, 14, 6]
[13, 11, 4, 1, 3]
[2, 13, 1, 12, 9]
[10, 3, 6, 11, 1]
[5, 14, 13, 8, 10]
[7, 2, 3, 5, 4]
[6, 4, 8, 13, 2]
[6, 3, 14, 12, 9]
[4, 2, 3, 0, 13]
[6, 13, 5, 2, 9]
[3, 1, 6, 2, 4]
