P1,P2,...,Pn
[12, 6, 10, 4, 11]
[6, 3, 14, 7, 11]
[9, 2, 10, 12, 1]
[3, 12, 13, 4, 6]
[12, 4, 5, 11, 3]
[4, 2, 0, 12, 10]
[9, 8, 1, 2, 5]
[6, 0, 5, 10, 7]
[0, 8, 7, 14, 3]
[0, 4, 7, 9, 14]
[10, 0, 14, 7, 3]
[8, 1, 2, 3, 10]
[3, 5, 9, 8, 1]
[8, 10, 13, 3, 6]
[10, 2, 9, 11, 12]
[9, 3, 8, 10, 5]
[7, 1, 0, 5, 10]
[1, 3, 13, 12, 2]
[11, 5, 2, 8, 10]
[5, 0, 13, 7, 1]
[10, 3, 11, 1, 6]
[7, 2, 6, 0, 11]
[0, 3, 5, 13, 9]
[7, 6, 11, 9, 13]
[2, 12, 7, 4, 0]
[1, 3, 8, 4, 11]
[0, 2, 11, 13, 7]
[13, 6, 5, 14, 11]
[10, 8, 4, 14, 13]
[6, 2, 5, 8, 12]
[5, 8, 1, 2, 7]
[11, 10, 1, 12, 13]
[8, 2, 9, 0, 11]
[0, 6, 7, 14, 9]
[9, 8, 5, 0, 4]
[5, 2, 6, 7, 8]
[13, 1, 5, 12, 6]
[13, 0, 11, 8, 10]
[0, 8, 2, 5, 13]
[3, 8, 4, 7, 1]
[9, 1, 0, 13, 5]
[14, 2, 11, 10, 4]
[6, 1, 14, 5, 8]
[10, 5, 11, 1, 12]
[1, 2, 3, 8, 7]
[13, 9, 0, 7, 8]
[0, 10, 11, 4, 3]
[5, 2, 9, 13, 11]
[2, 7, 10, 9, 6]
[8, 1, 9, 7, 5]
[10, 8, 5, 12, 14]
[11, 3, 1, 2, 13]
[6, 4, 9, 2, 13]
[8, 6, 3, 0, 14]
[2, 1, 13, 12, 4]
[4, 13, 10, 9, 7]
[13, 4, 6, 1, 2]
[1, 13, 12, 6, 10]
[7, 4, 10, 13, 8]
[3, 5, 4, 12, 2]
[11, 0, 2, 14, 13]
[0, 7, 4, 5, 13]
[10, 6, 5, 13, 4]
[11, 1, 13, 3, 12]
[9, 10, 0, 5, 13]
[8, 11, 13, 3, 2]
[10, 1, 5, 13, 0]
[1, 3, 14, 5, 8]
[14, 1, 3, 9, 7]
[4, 14, 0, 9, 8]
[10, 1, 8, 3, 6]
[10, 11, 12, 4, 7]
[11, 4, 7, 8, 10]
[14, 2, 12, 3, 11]
[0, 9, 8, 7, 14]
[7, 11, 4, 14, 13]
[7, 6, 1, 2, 12]
[10, 11, 9, 0, 4]
[3, 10, 11, 8, 1]
[0, 3, 9, 1, 12]
[4, 8, 3, 14, 12]
[11, 2, 12, 13, 14]
[14, 6, 9, 13, 7]
[1, 3, 7, 8, 2]
[12, 4, 2, 7, 3]
[2, 0, 6, 4, 10]
[6, 10, 7, 4, 3]
[7, 9, 0, 10, 13]
[0, 14, 10, 7, 8]
[5, 2, 7, 0, 4]
[13, 2, 1, 5, 14]
[1, 5, 3, 8, 9]
[2, 6, 13, 8, 12]
[3, 7, 13, 6, 5]
[1, 11, 14, 8, 3]
[5, 13, 9, 11, 8]
[8, 0, 3, 10, 9]
[12, 0, 9, 3, 13]
[2, 0, 11, 12, 13]
[1, 2, 12, 8, 3]
[8, 13, 11, 7, 6]
[6, 14, 0, 12, 1]
[6, 2, 0, 12, 3]
[9, 3, 6, 14, 7]
[14, 2, 11, 12, 5]
[9, 1, 14, 10, 2]
[7, 14, 10, 2, 5]
[1, 13, 2, 14, 10]
[10, 12, 2, 11, 4]
[1, 2, 11, 14, 8]
[10, 5, 3, 4, 11]
[14, 12, 10, 9, 11]
[0, 9, 12, 10, 13]
[10, 14, 12, 8, 3]
[1, 3, 9, 11, 7]
[8, 7, 1, 11, 6]
[5, 6, 8, 4, 0]
[2, 10, 8, 12, 11]
[12, 0, 11, 9, 14]
[8, 10, 1, 3, 4]
[9, 13, 6, 0, 8]
[0, 8, 6, 1, 7]
[6, 4, 10, 14, 8]
[0, 1, 6, 9, 2]
[14, 5, 12, 7, 1]
[0, 11, 9, 5, 3]
[7, 8, 13, 11, 4]
[10, 2, 4, 13, 8]
[6, 2, 8, 7, 12]
[6, 5, 13, 12, 1]
[3, 1, 12, 10, 7]
[7, 13, 6, 2, 9]
[13, 14, 1, 11, 12]
[12, 3, 7, 0, 2]
[13, 4, 11, 3, 0]
[12, 13, 0, 2, 8]
[4, 8, 10, 13, 1]
[1, 4, 6, 14, 3]
[4, 9, 1, 10, 11]
[11, 10, 0, 4, 9]
[7, 8, 14, 10, 9]
[5, 3, 2, 6, 7]
[6, 1, 7, 13, 11]
[6, 5, 1, 13, 3]
[1, 4, 3, 8, 11]
[8, 10, 6, 9, 2]
[10, 2, 1, 4, 9]
[13, 9, 3, 0, 2]
[1, 4, 8, 0, 5]
[9, 4, 6, 13, 8]
[10, 9, 8, 5, 0]
[9, 7, 8, 11, 14]
[4, 2, 0, 5, 6]
[11, 2, 9, 12, 5]
[3, 10, 4, 5, 11]
[14, 1, 8, 9, 4]
[10, 4, 8, 9, 11]
[6, 1, 5, 0, 12]
[14, 13, 9, 5, 8]
[2, 8, 7, 10, 6]
[1, 11, 8, 4, 13]
[5, 7, 8, 12, 2]
[7, 0, 6, 2, 8]
[10, 7, 14, 2, 3]
[1, 12, 11, 13, 2]
[4, 6, 1, 2, 12]
[9, 11, 5, 14, 2]
[5, 10, 7, 3, 9]
[2, 6, 12, 3, 11]
[12, 4, 11, 5, 3]
[9, 14, 2, 13, 12]
[5, 4, 13, 12, 8]
[2, 10, 13, 7, 11]
[13, 11, 9, 2, 6]
[0, 8, 9, 11, 13]
[12, 3, 1, 8, 5]
[9, 13, 2, 14, 5]
[1, 0, 4, 5, 12]
[6, 11, 0, 12, 13]
[14, 2, 4, 0, 10]
[11, 5, 8, 12, 1]
[1, 0, 5, 10, 6]
[5, 9, 7, 11, 2]
[0, 3, 5, 1, 8]
[0, 1, 8, 5, 10]
[8, 13, 0, 10, 11]
[6, 4, 5, 12, 8]
[12, 9, 7, 1, 11]
[7, 3, 2, 12, 11]
[8, 14, 9, 3, 7]
[7, 3, 9, 10, 1]
[10, 12, 3, 6, 8]
[7, 9, 3, 11, 4]
[8, 1, 13, 5, 10]
[13, 14, 12, 0, 7]
[0, 12, 8, 2, 4]
[9, 3, 0, 10, 2]
[4, 13, 8, 14, 5]
[4, 9, 11, 1, 6]
[1, 11, 4, 8, 0]
