P1,P2,...,Pn
[8, 3, 12, 4]
[1, 11, 3, 10]
[8, 10, 12, 7]
[3, 10, 0, 7]
[0, 5, 2, 3]
[6, 14, 0, 9]
[5, 13, 0, 4]
[0, 10, 9, 11]
[3, 7, 2, 1]
[7, 11, 3, 4]
[3, 6, 2, 5]
[5, 1, 10, 8]
[8, 1, 5, 12]
[6, 9, 0, 1]
[6, 0, 4, 3]
[13, 6, 0, 11]
[10, 12, 8, 5]
[9, 2, 7, 12]
[8, 11, 5, 0]
[6, 7, 9, 4]
[5, 10, 0, 7]
[8, 4, 12, 0]
[12, 4, 7, 3]
[14, 13, 9, 1]
[9, 2, 12, 0]
[7, 8, 3, 10]
[11, 12, 4, 10]
[11, 9, 4, 6]
[6, 1, 8, 12]
[0, 12, 14, 7]
[14, 7, 3, 5]
[0, 10, 13, 5]
[10, 13, 2, 1]
[8, 11, 1, 0]
[9, 14, 6, 11]
[6, 9, 7, 5]
[1, 14, 9, 4]
[14, 11, 0, 13]
[12, 1, 4, 14]
[8, 11, 7, 13]
[3, 6, 7, 8]
[2, 11, 1, 7]
[10, 3, 5, 1]
[6, 2, 3, 12]
[0, 8, 9, 10]
[5, 14, 0, 9]
[4, 6, 5, 8]
[13, 2, 0, 12]
[2, 9, 11, 6]
[1, 2, 10, 14]
[13, 8, 7, 12]
[3, 2, 6, 11]
[3, 5, 13, 0]
[6, 4, 11, 3]
[9, 4, 10, 3]
[3, 8, 12, 1]
[7, 13, 4, 6]
[6, 0, 11, 8]
[4, 9, 0, 11]
[9, 14, 6, 1]
[1, 14, 0, 10]
[10, 4, 8, 13]
[11, 13, 14, 12]
[3, 10, 0, 11]
[8, 9, 2, 13]
[8, 12, 2, 6]
[5, 14, 13, 9]
[9, 2, 7, 3]
[13, 7, 4, 5]
[2, 7, 9, 6]
[10, 1, 2, 3]
[8, 11, 1, 7]
[7, 6, 8, 3]
[10, 12, 6, 4]
[10, 14, 12, 4]
[1, 13, 3, 10]
[11, 7, 4, 3]
[0, 12, 8, 2]
[10, 5, 13, 11]
[7, 11, 3, 10]
[9, 3, 11, 7]
[10, 2, 7, 13]
[7, 10, 1, 8]
[13, 6, 10, 14]
[3, 0, 7, 12]
[6, 1, 7, 11]
[0, 11, 14, 9]
[12, 14, 2, 3]
[6, 1, 12, 14]
[13, 8, 4, 3]
[4, 7, 9, 0]
[3, 7, 14, 5]
[4, 13, 9, 7]
[14, 11, 1, 3]
[9, 11, 13, 8]
[2, 12, 11, 4]
[7, 8, 4, 12]
[11, 0, 13, 9]
[2, 10, 0, 14]
[13, 12, 2, 8]
[6, 9, 8, 4]
[6, 10, 1, 3]
[2, 14, 12, 11]
[7, 12, 8, 0]
[2, 11, 10, 4]
[6, 3, 13, 0]
[13, 10, 3, 9]
[8, 12, 4, 1]
[12, 9, 13, 3]
[4, 7, 14, 3]
[7, 1, 4, 5]
[9, 6, 1, 0]
[1, 8, 9, 5]
[2, 1, 9, 11]
[4, 8, 11, 6]
[3, 13, 10, 14]
[6, 9, 4, 0]
[10, 5, 6, 12]
[9, 3, 11, 8]
[8, 4, 7, 13]
[8, 10, 12, 7]
[5, 3, 12, 11]
[13, 6, 3, 0]
[14, 5, 4, 7]
[6, 8, 10, 14]
[7, 14, 8, 5]
[5, 0, 10, 8]
[13, 12, 9, 11]
[12, 8, 11, 2]
[7, 3, 0, 5]
[5, 3, 0, 12]
[12, 5, 8, 9]
[11, 14, 2, 7]
[3, 4, 9, 0]
[3, 10, 8, 6]
[6, 0, 7, 2]
[13, 0, 8, 2]
[13, 3, 7, 5]
[9, 11, 14, 0]
[12, 10, 11, 13]
[4, 14, 10, 8]
[3, 14, 11, 10]
[4, 3, 13, 8]
[5, 10, 9, 12]
[1, 3, 0, 13]
[3, 13, 6, 11]
[8, 12, 13, 6]
[3, 10, 5, 4]
[7, 13, 5, 11]
[12, 11, 2, 8]
[11, 7, 12, 14]
[6, 9, 8, 0]
[13, 9, 4, 12]
[9, 3, 4, 10]
[2, 1, 7, 9]
[3, 0, 5, 9]
[5, 0, 6, 13]
[8, 5, 4, 1]
[2, 11, 0, 1]
[14, 5, 13, 7]
[0, 5, 7, 10]
[11, 4, 6, 13]
[13, 11, 3, 1]
[11, 6, 3, 4]
[11, 4, 14, 9]
[8, 13, 6, 3]
[4, 6, 1, 14]
[13, 1, 4, 0]
[1, 2, 12, 3]
[1, 12, 3, 11]
[5, 4, 10, 12]
[12, 0, 6, 13]
[5, 11, 12, 1]
[4, 14, 11, 5]
[8, 12, 10, 7]
[2, 10, 12, 13]
[11, 7, 10, 9]
[7, 9, 3, 5]
[6, 13, 5, 10]
[8, 6, 9, 13]
[13, 1, 2, 10]
[11, 6, 12, 14]
[8, 5, 6, 12]
[8, 9, 12, 5]
[9, 6, 12, 10]
[11, 12, 7, 4]
[2, 9, 12, 6]
[6, 5, 12, 8]
