P1,P2,...,Pn
[13, 8, 5, 7, 10]
[1, 9, 12, 10, 5]
[2, 7, 6, 14, 8]
[8, 3, 1, 0, 13]
[6, 12, 11, 0, 9]
[13, 7, 9, 2, 11]
[9, 1, 10, 7, 11]
[11, 9, 5, 13, 6]
[13, 3, 9, 8, 6]
[4, 11, 9, 7, 6]
[14, 10, 2, 7, 11]
[13, 4, 0, 10, 14]
[5, 4, 13, 3, 12]
[1, 7, 9, 14, 0]
[0, 13, 2, 4, 9]
[5, 6, 8, 2, 1]
