P1,P2,...,Pn
[11, 0, 8, 1]
[7, 1, 11, 10]
[12, 4, 6, 8]
[2, 1, 8, 7]
[10, 13, 8, 3]
[2, 4, 8, 5]
[8, 0, 6, 7]
[2, 11, 9, 8]
[6, 9, 2, 0]
[1, 11, 6, 9]
[14, 1, 4, 10]
[8, 10, 9, 6]
[10, 9, 7, 2]
[4, 13, 3, 1]
[8, 3, 14, 0]
[5, 6, 8, 4]
[1, 3, 2, 13]
[7, 13, 6, 5]
[3, 9, 10, 7]
[4, 10, 7, 11]
[13, 10, 9, 6]
[11, 7, 13, 4]
[11, 12, 3, 0]
[8, 0, 13, 5]
[1, 7, 14, 10]
[3, 7, 11, 0]
[0, 13, 4, 2]
[7, 3, 10, 13]
[9, 14, 13, 4]
[0, 4, 11, 13]
[1, 8, 2, 9]
[9, 10, 3, 6]
[4, 14, 7, 10]
[5, 9, 2, 4]
[8, 5, 2, 1]
[2, 8, 14, 5]
[5, 10, 13, 2]
[11, 13, 1, 12]
[5, 9, 10, 0]
[8, 3, 4, 13]
[5, 8, 13, 3]
[12, 6, 1, 7]
[2, 4, 13, 8]
[7, 9, 11, 8]
[7, 2, 10, 4]
[1, 12, 3, 14]
[13, 4, 1, 14]
[0, 7, 12, 10]
[2, 12, 5, 9]
[14, 6, 9, 7]
[3, 7, 12, 0]
[14, 12, 3, 8]
[2, 6, 10, 5]
[2, 8, 13, 0]
[4, 11, 3, 12]
[0, 9, 12, 4]
[13, 12, 0, 3]
[2, 13, 12, 6]
[14, 8, 3, 5]
[14, 9, 3, 10]
[14, 11, 1, 9]
[3, 8, 13, 10]
[14, 0, 13, 12]
[0, 6, 9, 5]
[7, 0, 2, 12]
[6, 8, 11, 13]
[11, 2, 8, 0]
[14, 4, 5, 11]
[7, 3, 14, 5]
[5, 6, 9, 0]
[12, 4, 14, 10]
[0, 12, 5, 8]
[14, 11, 8, 9]
[11, 2, 12, 0]
[9, 1, 14, 4]
[8, 0, 3, 5]
[9, 6, 3, 12]
[14, 13, 6, 3]
[0, 13, 1, 5]
[7, 10, 6, 12]
[12, 5, 11, 8]
[5, 10, 2, 7]
[1, 10, 9, 3]
[6, 10, 12, 4]
[1, 12, 14, 10]
[13, 8, 4, 11]
[10, 8, 7, 9]
[11, 3, 8, 6]
[6, 4, 14, 8]
[2, 13, 6, 8]
[8, 4, 2, 0]
[13, 0, 12, 9]
[6, 9, 12, 4]
[0, 13, 11, 8]
[1, 6, 2, 0]
[2, 13, 6, 3]
[10, 1, 14, 12]
[11, 13, 8, 3]
[12, 2, 0, 10]
[6, 0, 5, 14]
[10, 1, 7, 6]
[7, 10, 11, 0]
[13, 4, 11, 7]
[4, 9, 2, 3]
[8, 3, 9, 6]
[8, 7, 13, 5]
[2, 1, 5, 6]
[12, 9, 4, 10]
[5, 7, 8, 1]
[10, 6, 14, 3]
[10, 12, 11, 5]
[7, 6, 9, 8]
[4, 11, 14, 10]
[5, 2, 9, 11]
[14, 13, 8, 1]
[9, 1, 4, 5]
[13, 1, 4, 11]
[0, 13, 11, 10]
[3, 14, 10, 8]
[12, 14, 13, 6]
[5, 1, 8, 9]
[14, 1, 4, 7]
[9, 14, 11, 8]
[3, 12, 5, 14]
[4, 11, 1, 2]
[13, 7, 9, 2]
[13, 9, 6, 5]
[9, 2, 4, 10]
[4, 8, 12, 3]
[5, 0, 14, 8]
[0, 8, 3, 1]
[8, 10, 9, 12]
[13, 14, 12, 3]
[6, 1, 4, 2]
[12, 1, 5, 7]
[7, 5, 12, 2]
[8, 12, 11, 9]
[14, 3, 7, 1]
[12, 10, 8, 5]
[5, 2, 8, 0]
[7, 14, 5, 13]
[11, 1, 9, 14]
[10, 4, 3, 14]
[6, 0, 8, 9]
[14, 2, 9, 13]
[12, 3, 4, 5]
[3, 11, 12, 13]
[8, 11, 1, 12]
[12, 1, 3, 8]
[11, 1, 9, 5]
[9, 11, 14, 13]
[12, 11, 7, 4]
[9, 11, 0, 7]
[6, 2, 3, 4]
[8, 7, 11, 3]
[0, 7, 4, 12]
[8, 14, 1, 13]
[10, 2, 7, 9]
[7, 2, 3, 8]
[3, 13, 10, 0]
[10, 8, 14, 11]
[5, 1, 13, 4]
[3, 9, 1, 8]
[0, 9, 13, 4]
[14, 0, 12, 1]
[11, 3, 8, 13]
[2, 6, 7, 9]
[14, 12, 5, 6]
[9, 5, 6, 11]
[12, 9, 2, 13]
[0, 2, 14, 12]
[11, 10, 0, 14]
[12, 1, 13, 5]
[9, 10, 14, 5]
[9, 2, 4, 1]
[0, 5, 9, 13]
[9, 4, 6, 10]
[5, 7, 4, 1]
[7, 8, 4, 2]
[5, 9, 3, 11]
[4, 10, 13, 2]
[4, 1, 9, 7]
[8, 0, 7, 3]
[9, 7, 0, 12]
[9, 8, 10, 14]
[7, 8, 0, 4]
[5, 0, 10, 4]
[11, 2, 9, 10]
[3, 2, 11, 10]
[10, 11, 6, 8]
[4, 0, 6, 10]
[5, 0, 10, 13]
[4, 5, 10, 6]
[11, 6, 0, 14]
[12, 4, 9, 14]
[5, 11, 0, 6]
[6, 5, 3, 1]
[8, 14, 12, 0]
[1, 8, 12, 3]
[5, 10, 3, 11]
[8, 6, 12, 5]
[12, 6, 9, 10]
[6, 9, 11, 2]
[1, 11, 10, 5]
[0, 9, 8, 1]
[2, 10, 3, 13]
[12, 2, 6, 5]
[4, 10, 3, 11]
[6, 10, 0, 9]
[13, 9, 11, 10]
[7, 13, 9, 4]
[0, 10, 13, 4]
[5, 8, 1, 11]
[13, 6, 0, 3]
[12, 0, 1, 3]
[13, 6, 3, 5]
[5, 1, 14, 4]
[3, 9, 5, 6]
[4, 12, 5, 2]
[2, 6, 4, 11]
[0, 2, 8, 12]
[11, 9, 12, 5]
[11, 1, 4, 14]
[12, 3, 14, 10]
