P1,P2,...,Pn
[5, 6, 2, 8, 10]
[5, 11, 0, 1, 10]
[7, 10, 11, 4, 12]
[1, 2, 6, 8, 13]
[4, 2, 3, 14, 6]
[8, 4, 6, 7, 10]
[14, 2, 1, 4, 10]
[2, 0, 5, 12, 6]
[4, 14, 3, 9, 10]
[0, 5, 6, 2, 14]
[10, 11, 5, 0, 6]
[2, 11, 8, 5, 7]
[3, 2, 11, 9, 1]
[5, 12, 14, 11, 9]
[11, 6, 2, 4, 8]
[2, 14, 0, 12, 6]
[14, 6, 8, 11, 2]
[9, 0, 2, 13, 14]
[10, 6, 4, 2, 7]
[3, 5, 13, 7, 1]
[4, 8, 1, 3, 13]
[11, 9, 5, 14, 7]
[9, 6, 3, 1, 0]
[2, 5, 3, 14, 10]
[12, 1, 6, 14, 10]
[3, 6, 13, 9, 7]
[13, 10, 1, 2, 14]
[14, 7, 5, 10, 4]
[6, 12, 10, 14, 13]
[12, 3, 5, 1, 8]
[4, 3, 12, 9, 1]
[1, 6, 7, 14, 13]
[1, 2, 13, 3, 11]
[13, 12, 4, 11, 7]
[14, 6, 12, 13, 2]
[12, 10, 4, 2, 5]
[3, 0, 4, 5, 8]
[12, 2, 5, 7, 3]
[11, 10, 7, 8, 3]
[14, 4, 0, 6, 9]
[5, 10, 2, 4, 8]
[12, 7, 2, 8, 0]
[2, 12, 9, 4, 1]
[10, 0, 13, 7, 12]
[5, 2, 13, 7, 1]
[7, 11, 13, 3, 8]
[11, 10, 14, 1, 3]
[14, 6, 8, 4, 13]
[3, 6, 11, 9, 14]
[3, 9, 10, 8, 12]
