P1,P2,...,Pn
[9, 3, 1, 8]
[6, 4, 14, 3]
[6, 0, 12, 5]
[9, 0, 1, 5]
[7, 13, 8, 9]
[2, 1, 3, 9]
[13, 11, 1, 5]
[4, 7, 13, 10]
[5, 7, 6, 0]
[13, 2, 6, 4]
[14, 11, 0, 13]
[11, 9, 2, 6]
[13, 10, 1, 8]
[10, 2, 0, 11]
[9, 14, 7, 0]
[8, 14, 3, 7]
[12, 1, 13, 10]
[3, 13, 1, 5]
[1, 8, 4, 5]
[9, 3, 1, 2]
[2, 6, 5, 8]
[6, 7, 3, 12]
[9, 8, 0, 1]
[0, 9, 13, 4]
[4, 7, 11, 10]
[14, 8, 7, 13]
[1, 9, 5, 6]
[8, 3, 2, 12]
[4, 8, 1, 0]
[1, 3, 6, 13]
[5, 2, 10, 7]
[14, 0, 10, 9]
[3, 2, 0, 9]
[10, 3, 7, 12]
[12, 3, 1, 0]
[5, 8, 6, 2]
[9, 3, 11, 0]
[10, 14, 0, 9]
[0, 6, 9, 14]
[3, 0, 13, 10]
[11, 6, 1, 5]
[11, 5, 3, 0]
[14, 11, 8, 9]
[3, 14, 5, 4]
[6, 5, 1, 11]
[1, 13, 6, 9]
[1, 3, 12, 14]
[1, 6, 4, 5]
[3, 6, 13, 9]
[3, 6, 7, 0]
[8, 12, 1, 4]
[7, 0, 11, 12]
[7, 8, 1, 5]
[13, 14, 1, 8]
[13, 2, 14, 10]
[4, 6, 5, 3]
[7, 12, 10, 8]
[8, 5, 14, 12]
[0, 8, 11, 2]
[9, 5, 2, 0]
[5, 12, 11, 9]
[8, 9, 7, 14]
[2, 10, 5, 4]
[5, 11, 9, 13]
[5, 6, 9, 13]
[0, 14, 13, 2]
[0, 6, 1, 12]
[1, 13, 6, 9]
[7, 6, 0, 8]
[3, 2, 14, 1]
[5, 11, 8, 6]
[12, 6, 1, 3]
[4, 10, 2, 9]
[8, 3, 2, 4]
[13, 10, 12, 0]
[5, 3, 6, 1]
[11, 10, 12, 13]
[6, 7, 9, 1]
[12, 3, 8, 5]
[12, 8, 14, 11]
[13, 10, 11, 6]
[0, 4, 9, 2]
[12, 0, 3, 6]
[1, 3, 10, 12]
[6, 10, 13, 12]
[5, 10, 2, 3]
[13, 2, 0, 7]
[6, 10, 9, 13]
[11, 0, 4, 13]
[8, 13, 0, 2]
[4, 3, 2, 7]
[6, 5, 12, 11]
[4, 14, 6, 10]
[10, 3, 9, 13]
[0, 8, 10, 11]
[4, 7, 9, 14]
[13, 8, 10, 2]
[11, 2, 10, 7]
[6, 9, 12, 1]
[4, 14, 13, 8]
[12, 6, 8, 13]
[2, 10, 5, 13]
[14, 3, 7, 1]
[8, 0, 2, 10]
[13, 1, 10, 0]
[14, 0, 9, 8]
[5, 3, 2, 7]
[13, 0, 6, 5]
[14, 9, 8, 13]
[9, 7, 0, 2]
[8, 13, 9, 7]
[6, 14, 1, 2]
[0, 2, 12, 8]
[8, 10, 9, 7]
[7, 1, 3, 6]
[8, 2, 6, 12]
[2, 1, 5, 14]
[4, 13, 0, 7]
[3, 2, 7, 1]
[5, 14, 1, 9]
[4, 2, 0, 3]
[7, 8, 0, 12]
[8, 6, 14, 3]
[10, 1, 11, 4]
[0, 10, 4, 3]
[12, 7, 8, 10]
[4, 2, 6, 7]
[10, 14, 9, 5]
[4, 0, 1, 11]
[2, 11, 12, 3]
[9, 11, 8, 10]
[3, 7, 8, 12]
[3, 8, 0, 10]
[12, 5, 11, 2]
[8, 9, 0, 14]
[7, 12, 0, 6]
[7, 10, 8, 4]
[9, 7, 5, 12]
[9, 2, 1, 5]
[14, 2, 5, 6]
[8, 0, 14, 9]
[6, 13, 4, 0]
[12, 6, 10, 0]
[0, 12, 10, 3]
[6, 13, 10, 1]
[10, 3, 6, 2]
[11, 5, 3, 10]
[6, 13, 7, 12]
[4, 13, 2, 0]
[14, 3, 1, 0]
[5, 7, 6, 0]
[0, 12, 11, 8]
[7, 2, 10, 8]
[6, 1, 0, 11]
[10, 7, 2, 11]
[9, 2, 0, 10]
[5, 11, 13, 3]
[2, 4, 10, 12]
[14, 13, 9, 5]
[4, 9, 0, 5]
[13, 1, 10, 4]
[1, 4, 10, 12]
[13, 3, 14, 2]
[1, 13, 3, 14]
[10, 5, 13, 7]
[1, 2, 8, 14]
[0, 8, 12, 10]
[6, 7, 10, 2]
[4, 8, 7, 13]
[5, 3, 4, 11]
[4, 7, 0, 6]
[11, 9, 3, 7]
[5, 2, 10, 3]
[11, 7, 4, 3]
[7, 13, 1, 5]
[8, 14, 3, 0]
[4, 1, 12, 11]
[2, 9, 0, 5]
[0, 3, 12, 4]
[1, 6, 12, 11]
[12, 5, 0, 13]
[2, 7, 14, 8]
[8, 13, 9, 11]
[9, 2, 8, 12]
[7, 9, 2, 4]
[14, 1, 8, 3]
[9, 14, 7, 10]
[5, 0, 8, 11]
[8, 6, 5, 11]
[12, 3, 8, 10]
[12, 5, 10, 8]
[3, 1, 6, 10]
[14, 7, 9, 12]
[2, 14, 0, 10]
[10, 14, 5, 4]
[1, 0, 11, 5]
[11, 9, 2, 0]
[14, 11, 10, 5]
[14, 13, 9, 1]
[4, 14, 8, 3]
[4, 11, 5, 9]
[10, 2, 5, 7]
[12, 8, 14, 10]
[1, 14, 2, 13]
[2, 12, 0, 11]
[1, 0, 8, 14]
[5, 6, 7, 13]
[2, 11, 14, 4]
[8, 4, 10, 2]
[4, 0, 9, 6]
[10, 7, 11, 12]
[0, 2, 3, 11]
[4, 1, 13, 3]
[12, 1, 0, 4]
[13, 11, 5, 1]
[8, 2, 4, 14]
[4, 9, 0, 1]
[3, 2, 13, 1]
[0, 5, 8, 10]
[12, 8, 3, 13]
[14, 12, 4, 0]
[10, 0, 2, 6]
[14, 6, 4, 12]
[10, 2, 8, 0]
[2, 5, 1, 10]
[10, 12, 1, 5]
[6, 14, 11, 8]
[7, 14, 13, 9]
[5, 7, 11, 8]
[7, 5, 1, 6]
[5, 2, 13, 12]
[4, 3, 14, 13]
[4, 7, 3, 11]
[9, 0, 8, 10]
[7, 0, 1, 11]
[5, 1, 10, 4]
[5, 13, 1, 0]
[12, 10, 9, 0]
[9, 11, 2, 13]
[0, 1, 11, 6]
[14, 2, 7, 11]
[1, 7, 3, 13]
[4, 9, 1, 6]
[2, 4, 12, 11]
[2, 6, 8, 14]
[10, 1, 12, 8]
[6, 7, 4, 10]
[13, 4, 14, 11]
[5, 0, 12, 2]
[2, 4, 14, 5]
[1, 13, 0, 7]
[2, 13, 4, 0]
[8, 11, 6, 1]
[6, 7, 14, 5]
[3, 2, 12, 8]
[5, 12, 3, 0]
[13, 1, 10, 8]
[9, 8, 10, 11]
[3, 10, 5, 12]
[11, 4, 13, 3]
[5, 13, 12, 9]
