P1,P2,...,Pn
[10, 5, 13, 11, 6]
[14, 11, 9, 12, 0]
[5, 7, 10, 1, 0]
[4, 9, 13, 3, 6]
[6, 0, 3, 8, 11]
[10, 12, 11, 14, 0]
[0, 10, 7, 1, 3]
[4, 2, 12, 10, 7]
[0, 7, 4, 14, 1]
[9, 13, 5, 14, 2]
[10, 14, 8, 12, 4]
[13, 5, 7, 2, 12]
[1, 0, 4, 5, 3]
[0, 5, 4, 6, 9]
[14, 9, 0, 3, 5]
[12, 5, 1, 13, 14]
[3, 1, 8, 7, 11]
[11, 12, 0, 3, 9]
[1, 3, 12, 4, 14]
[2, 1, 9, 8, 3]
[12, 14, 7, 3, 11]
[11, 1, 2, 5, 6]
[3, 4, 1, 0, 13]
[6, 14, 12, 9, 8]
[12, 8, 10, 7, 3]
[5, 14, 1, 12, 8]
[1, 9, 3, 5, 2]
[8, 12, 7, 11, 0]
[9, 7, 11, 1, 12]
[10, 12, 2, 1, 14]
[7, 11, 12, 13, 8]
[13, 7, 4, 0, 3]
[6, 1, 13, 7, 3]
[6, 13, 0, 10, 5]
[8, 4, 9, 3, 10]
[10, 6, 11, 1, 14]
[6, 10, 2, 5, 4]
[2, 8, 7, 0, 4]
[6, 7, 13, 1, 5]
[9, 0, 8, 10, 6]
[11, 6, 10, 2, 0]
[8, 2, 1, 4, 7]
[3, 14, 6, 9, 12]
[6, 3, 11, 1, 5]
[14, 6, 9, 13, 5]
[9, 8, 11, 0, 2]
[1, 12, 8, 0, 9]
[6, 5, 7, 1, 9]
[1, 4, 11, 13, 3]
[9, 13, 6, 3, 11]
[0, 13, 6, 1, 8]
[5, 9, 2, 1, 8]
[1, 7, 3, 14, 12]
[9, 4, 3, 11, 8]
[6, 13, 3, 10, 14]
[1, 6, 9, 10, 14]
[13, 8, 6, 11, 12]
[7, 3, 14, 9, 13]
[1, 14, 12, 11, 6]
[6, 11, 0, 2, 4]
[12, 1, 3, 11, 14]
[5, 4, 6, 3, 11]
[11, 1, 6, 12, 9]
[3, 6, 7, 9, 1]
[13, 4, 12, 14, 10]
[8, 6, 2, 5, 13]
[12, 5, 0, 4, 10]
[12, 5, 13, 7, 4]
[11, 13, 5, 9, 3]
[5, 8, 1, 10, 7]
[3, 2, 1, 10, 13]
[10, 1, 13, 3, 5]
[4, 11, 2, 13, 3]
[7, 0, 3, 11, 2]
[1, 11, 0, 5, 3]
[0, 7, 2, 13, 14]
[13, 8, 3, 11, 6]
[9, 14, 5, 2, 4]
[14, 1, 12, 10, 5]
[8, 10, 2, 1, 11]
[8, 9, 2, 5, 1]
[10, 14, 13, 6, 5]
[8, 13, 3, 11, 4]
