P1,P2,...,Pn
[6, 5, 2, 12, 3]
[0, 1, 6, 14, 5]
[10, 6, 2, 13, 14]
[8, 6, 0, 2, 7]
[10, 8, 3, 11, 9]
[10, 4, 1, 14, 7]
[1, 10, 3, 0, 8]
[1, 13, 3, 9, 8]
[4, 9, 2, 12, 0]
[1, 3, 2, 11, 8]
[14, 2, 13, 1, 4]
[10, 2, 8, 7, 14]
[2, 7, 0, 1, 6]
[13, 14, 10, 8, 9]
[14, 0, 9, 11, 1]
[7, 10, 0, 1, 6]
[5, 13, 0, 1, 9]
[11, 13, 9, 8, 1]
[3, 4, 6, 10, 1]
[4, 2, 7, 8, 0]
[10, 9, 8, 1, 14]
[2, 6, 13, 5, 0]
[5, 7, 14, 8, 13]
[7, 11, 12, 9, 5]
[6, 8, 10, 13, 9]
[0, 7, 14, 12, 6]
[3, 11, 13, 12, 5]
[9, 1, 7, 4, 14]
[12, 10, 4, 6, 7]
[12, 10, 2, 4, 13]
[14, 11, 0, 10, 12]
[5, 7, 0, 8, 1]
[5, 7, 3, 4, 12]
[11, 7, 12, 9, 8]
[14, 12, 5, 6, 10]
[5, 2, 4, 7, 13]
[13, 14, 10, 8, 3]
[0, 10, 6, 7, 4]
[9, 7, 11, 6, 8]
[1, 13, 6, 9, 7]
[13, 9, 5, 11, 12]
[9, 10, 3, 5, 6]
[6, 7, 13, 10, 4]
[9, 14, 5, 3, 10]
[4, 7, 2, 12, 11]
[12, 9, 2, 3, 8]
[8, 5, 2, 11, 9]
[6, 12, 8, 7, 13]
[13, 7, 4, 8, 9]
[7, 4, 11, 13, 6]
[5, 2, 10, 9, 12]
[12, 8, 4, 11, 10]
[11, 3, 9, 7, 13]
[10, 1, 7, 4, 9]
[13, 10, 2, 3, 6]
[8, 0, 4, 1, 2]
[8, 9, 2, 14, 5]
[0, 14, 11, 13, 7]
[8, 5, 13, 9, 4]
[6, 0, 4, 12, 10]
[3, 9, 14, 5, 12]
[2, 11, 0, 14, 8]
[6, 5, 12, 4, 14]
[11, 8, 5, 4, 7]
[9, 4, 0, 8, 5]
[2, 7, 4, 0, 11]
[7, 14, 8, 1, 6]
[1, 14, 11, 13, 10]
[14, 12, 11, 4, 10]
[11, 14, 7, 6, 8]
[4, 10, 12, 13, 3]
[7, 6, 2, 0, 12]
[2, 10, 4, 5, 12]
[12, 3, 4, 11, 1]
[6, 8, 2, 7, 5]
[2, 1, 8, 0, 9]
[11, 6, 14, 5, 7]
[11, 2, 12, 6, 3]
[10, 14, 11, 2, 0]
[7, 5, 10, 9, 8]
[1, 4, 11, 10, 5]
[11, 9, 10, 13, 14]
[9, 6, 4, 11, 2]
[3, 2, 9, 4, 8]
[4, 1, 0, 3, 14]
[1, 0, 5, 2, 9]
[4, 12, 10, 14, 3]
[6, 14, 1, 11, 4]
[10, 5, 9, 12, 4]
[11, 4, 14, 12, 0]
[3, 0, 9, 14, 6]
[14, 7, 4, 6, 13]
[13, 14, 10, 3, 9]
[2, 3, 10, 13, 12]
[13, 11, 12, 2, 8]
[3, 10, 7, 6, 5]
[8, 7, 1, 13, 0]
[10, 3, 4, 12, 0]
[8, 1, 4, 2, 7]
[12, 0, 2, 9, 6]
[3, 12, 10, 14, 13]
[8, 3, 10, 6, 11]
[8, 1, 11, 0, 7]
[11, 2, 7, 0, 8]
[3, 9, 10, 8, 6]
[13, 9, 8, 12, 3]
[8, 10, 12, 13, 7]
[4, 8, 12, 9, 10]
[0, 7, 2, 3, 6]
[13, 6, 5, 3, 2]
[6, 9, 5, 7, 4]
[7, 10, 11, 5, 2]
[2, 5, 0, 1, 6]
[1, 3, 2, 13, 0]
[11, 6, 8, 2, 13]
[3, 12, 14, 8, 10]
[14, 13, 0, 7, 3]
[11, 8, 1, 13, 12]
[11, 9, 10, 2, 8]
[6, 5, 7, 0, 11]
[2, 6, 11, 9, 3]
[10, 5, 4, 9, 2]
[2, 9, 11, 7, 1]
[7, 6, 9, 4, 3]
[14, 1, 11, 7, 13]
[3, 12, 10, 1, 6]
[9, 6, 4, 1, 8]
[7, 10, 0, 12, 5]
[0, 1, 14, 12, 7]
[9, 1, 10, 12, 4]
[2, 7, 0, 10, 3]
[13, 7, 3, 0, 5]
[13, 7, 5, 11, 8]
[10, 5, 14, 1, 8]
[0, 4, 6, 1, 2]
[2, 10, 11, 0, 9]
[7, 14, 12, 5, 4]
[8, 2, 10, 13, 3]
[1, 2, 0, 11, 12]
[7, 3, 1, 6, 2]
[3, 8, 11, 1, 6]
[3, 8, 11, 7, 4]
[10, 13, 11, 1, 5]
[11, 2, 6, 4, 14]
[9, 3, 4, 8, 6]
[1, 0, 12, 5, 8]
[3, 14, 9, 1, 8]
[1, 6, 2, 0, 3]
[6, 4, 2, 5, 12]
[6, 0, 1, 9, 5]
[13, 4, 6, 11, 10]
[5, 14, 0, 4, 13]
[14, 11, 2, 1, 7]
[3, 14, 12, 9, 6]
[7, 9, 2, 12, 14]
[8, 10, 7, 11, 13]
[13, 12, 10, 4, 1]
[13, 10, 6, 8, 12]
[4, 6, 9, 7, 11]
[8, 6, 7, 0, 3]
[9, 4, 5, 13, 14]
[11, 10, 3, 7, 9]
[4, 10, 0, 1, 6]
[14, 2, 6, 1, 3]
[10, 8, 0, 5, 4]
[6, 8, 0, 12, 3]
[7, 9, 4, 5, 12]
[7, 0, 6, 12, 8]
[4, 9, 1, 12, 7]
[4, 0, 11, 6, 12]
[3, 14, 1, 12, 4]
[7, 3, 2, 13, 0]
[2, 3, 5, 12, 8]
[14, 12, 3, 6, 9]
[5, 13, 1, 6, 12]
[7, 6, 8, 9, 10]
[14, 13, 1, 8, 4]
[12, 10, 6, 2, 4]
[6, 3, 1, 13, 0]
[7, 9, 3, 11, 1]
[2, 10, 9, 5, 11]
[4, 6, 9, 2, 7]
[3, 9, 2, 6, 1]
[14, 1, 12, 13, 4]
[12, 0, 2, 7, 13]
[8, 12, 0, 13, 11]
[6, 5, 4, 14, 3]
[12, 10, 0, 4, 8]
[12, 13, 4, 5, 6]
[0, 13, 9, 3, 4]
[1, 14, 11, 13, 5]
[13, 4, 10, 0, 1]
[12, 6, 14, 9, 13]
[9, 2, 12, 5, 14]
[6, 0, 4, 7, 11]
[3, 13, 11, 12, 1]
[6, 5, 12, 0, 11]
[1, 2, 4, 12, 11]
[7, 5, 0, 1, 14]
[6, 7, 0, 3, 9]
[3, 6, 1, 12, 4]
[3, 9, 7, 11, 13]
[3, 5, 9, 7, 6]
[5, 3, 1, 0, 13]
[10, 7, 11, 6, 3]
[2, 7, 4, 3, 10]
[11, 10, 8, 2, 1]
[1, 11, 2, 13, 5]
[14, 6, 0, 5, 7]
[11, 10, 9, 6, 8]
[6, 2, 10, 3, 8]
[8, 5, 4, 12, 10]
[2, 1, 6, 10, 11]
[5, 14, 8, 6, 12]
[9, 6, 10, 5, 2]
[5, 3, 11, 1, 9]
[9, 7, 4, 3, 14]
[1, 12, 5, 2, 7]
[5, 1, 6, 14, 2]
[11, 3, 9, 6, 2]
[11, 3, 7, 14, 1]
[14, 11, 10, 2, 3]
[11, 5, 9, 12, 14]
[6, 4, 2, 11, 1]
[9, 11, 10, 0, 7]
[4, 2, 10, 8, 1]
[9, 8, 12, 2, 5]
[8, 11, 5, 12, 9]
[13, 10, 3, 8, 0]
[8, 2, 4, 5, 11]
[3, 5, 0, 10, 14]
[10, 13, 7, 6, 0]
[6, 8, 13, 10, 4]
[4, 2, 10, 1, 0]
[1, 12, 13, 3, 6]
[1, 3, 10, 7, 14]
[6, 0, 3, 10, 14]
[0, 13, 12, 14, 10]
[4, 11, 2, 7, 9]
[14, 4, 13, 8, 3]
[5, 1, 9, 4, 8]
[5, 12, 2, 10, 0]
[2, 10, 11, 1, 14]
[14, 13, 9, 0, 7]
[1, 2, 12, 0, 6]
[10, 5, 8, 14, 9]
[4, 11, 6, 9, 10]
[2, 5, 4, 7, 1]
[9, 11, 10, 5, 1]
[13, 7, 0, 14, 10]
[12, 13, 9, 5, 2]
[10, 6, 8, 5, 12]
[9, 12, 1, 5, 3]
[2, 9, 7, 3, 0]
[13, 10, 9, 1, 11]
[4, 11, 13, 14, 7]
[11, 4, 10, 5, 13]
[12, 10, 7, 0, 13]
