P1,P2,...,Pn
[12, 2, 14, 4]
[5, 9, 7, 6]
[5, 2, 3, 14]
[10, 9, 6, 2]
[9, 12, 7, 14]
[4, 11, 2, 8]
[14, 11, 0, 6]
[9, 0, 11, 3]
[5, 2, 6, 7]
[9, 3, 7, 13]
[11, 3, 5, 8]
[3, 4, 7, 5]
[11, 6, 5, 0]
[11, 10, 6, 4]
[6, 0, 5, 14]
[14, 8, 12, 1]
[0, 10, 9, 7]
[7, 3, 5, 1]
[1, 3, 11, 8]
[13, 10, 8, 11]
[1, 0, 12, 10]
[9, 4, 0, 11]
[6, 1, 5, 12]
[13, 0, 10, 3]
[11, 7, 10, 12]
[0, 12, 1, 5]
[7, 5, 2, 9]
[11, 13, 0, 14]
[0, 7, 9, 12]
[7, 10, 14, 8]
[0, 2, 11, 7]
[11, 14, 10, 1]
[2, 11, 9, 7]
[9, 14, 1, 2]
[13, 8, 11, 12]
[1, 10, 3, 2]
[9, 2, 13, 1]
[7, 14, 0, 10]
[8, 7, 4, 1]
[14, 9, 12, 11]
[6, 5, 10, 11]
[13, 11, 8, 14]
[9, 2, 8, 10]
[6, 9, 10, 5]
[4, 1, 6, 14]
[14, 8, 11, 4]
[14, 4, 3, 2]
[5, 9, 1, 13]
[5, 6, 8, 10]
[5, 11, 13, 3]
[8, 11, 4, 0]
[12, 14, 7, 1]
[6, 10, 9, 8]
[9, 1, 4, 14]
[11, 7, 14, 3]
[3, 0, 10, 12]
[12, 11, 2, 0]
[0, 11, 3, 1]
[8, 1, 3, 2]
[6, 8, 7, 4]
[8, 4, 10, 14]
[0, 13, 3, 10]
[9, 11, 2, 10]
[0, 11, 9, 4]
[3, 1, 6, 9]
[8, 1, 13, 7]
[12, 10, 5, 14]
[10, 9, 13, 6]
[10, 2, 5, 14]
[5, 2, 7, 14]
[9, 11, 7, 10]
[4, 6, 7, 8]
[5, 13, 10, 14]
[0, 7, 10, 4]
[8, 11, 7, 3]
[5, 4, 13, 11]
[7, 5, 11, 0]
[8, 4, 5, 11]
[3, 13, 9, 1]
[2, 14, 11, 4]
[8, 6, 14, 3]
[8, 5, 11, 12]
[9, 11, 7, 4]
[5, 0, 4, 2]
[8, 14, 12, 0]
[14, 0, 1, 7]
[13, 12, 5, 10]
[5, 13, 7, 3]
[12, 4, 7, 13]
[7, 6, 3, 1]
[11, 0, 10, 4]
[14, 11, 12, 13]
[4, 6, 14, 3]
[8, 3, 12, 9]
[4, 13, 14, 3]
[13, 2, 0, 4]
[7, 1, 3, 0]
[14, 13, 2, 5]
[13, 6, 0, 5]
[5, 6, 11, 13]
[0, 8, 11, 10]
[13, 12, 10, 6]
[1, 8, 12, 3]
[9, 4, 0, 7]
[4, 8, 7, 1]
[14, 0, 13, 3]
[11, 12, 3, 13]
[0, 13, 11, 5]
[7, 3, 12, 4]
[0, 1, 7, 12]
[2, 0, 12, 8]
[3, 7, 12, 13]
[13, 14, 8, 5]
[9, 14, 10, 2]
[11, 7, 2, 5]
[2, 10, 14, 4]
[2, 3, 6, 7]
[3, 10, 7, 12]
[5, 1, 12, 0]
[12, 6, 1, 0]
[11, 14, 9, 13]
[9, 6, 2, 10]
[4, 5, 10, 12]
[11, 10, 4, 0]
[11, 0, 14, 3]
[14, 8, 3, 2]
[14, 13, 0, 4]
[14, 7, 6, 11]
[14, 12, 9, 0]
[6, 11, 7, 1]
[6, 9, 11, 8]
[13, 14, 9, 10]
[0, 8, 7, 14]
[1, 3, 14, 13]
[7, 9, 10, 12]
[5, 10, 14, 11]
[10, 7, 8, 13]
[11, 6, 1, 3]
[9, 12, 14, 3]
[11, 1, 3, 5]
[7, 4, 0, 10]
[3, 7, 11, 4]
[7, 11, 9, 13]
[9, 12, 4, 7]
[0, 7, 2, 5]
[7, 5, 13, 12]
[14, 12, 10, 7]
[12, 4, 14, 8]
[5, 12, 9, 2]
[14, 10, 1, 13]
[13, 6, 7, 2]
[13, 1, 2, 10]
[10, 3, 0, 7]
[11, 0, 9, 14]
[5, 12, 8, 3]
[5, 8, 10, 6]
[14, 11, 9, 1]
[13, 3, 1, 5]
[14, 4, 11, 6]
[8, 14, 13, 12]
[13, 3, 11, 6]
[0, 7, 14, 3]
[12, 9, 4, 3]
[2, 3, 5, 8]
[9, 8, 7, 6]
[4, 9, 11, 8]
[14, 0, 12, 13]
[7, 1, 2, 0]
[9, 6, 7, 8]
[2, 3, 6, 11]
[8, 1, 5, 12]
[2, 12, 11, 9]
[9, 6, 3, 8]
[8, 1, 0, 3]
[7, 2, 1, 8]
[10, 7, 3, 13]
[0, 11, 10, 13]
[0, 2, 3, 1]
[10, 5, 9, 2]
[0, 6, 11, 12]
[1, 12, 7, 8]
[11, 8, 12, 14]
[6, 3, 12, 11]
[2, 0, 6, 5]
[8, 11, 12, 14]
