P1,P2,...,Pn
[11, 0, 3, 6]
[0, 3, 10, 6]
[6, 9, 10, 7]
[12, 4, 5, 6]
[7, 4, 12, 11]
[14, 5, 2, 3]
[11, 7, 12, 1]
[12, 2, 11, 1]
[5, 11, 14, 2]
[11, 6, 5, 7]
[13, 10, 0, 5]
[5, 12, 11, 6]
[3, 7, 8, 9]
[7, 5, 6, 10]
[13, 8, 9, 0]
[12, 6, 10, 3]
[14, 6, 13, 4]
[14, 3, 1, 7]
[6, 5, 9, 14]
[8, 14, 12, 0]
[1, 10, 2, 14]
[6, 11, 7, 4]
[8, 11, 6, 4]
[2, 3, 10, 12]
[9, 12, 5, 10]
[0, 4, 10, 14]
[2, 5, 1, 12]
[4, 0, 7, 10]
[1, 8, 5, 12]
[14, 9, 3, 10]
[7, 0, 13, 10]
[7, 14, 4, 5]
[14, 10, 3, 6]
[4, 9, 11, 2]
[12, 5, 13, 3]
[11, 10, 13, 3]
[2, 14, 12, 9]
[5, 0, 11, 14]
[10, 0, 14, 9]
[4, 3, 5, 7]
[6, 11, 12, 8]
[11, 7, 8, 13]
[1, 6, 5, 8]
[3, 13, 4, 12]
[6, 1, 0, 2]
[10, 1, 12, 9]
[7, 8, 0, 10]
[11, 1, 0, 2]
[2, 10, 9, 13]
[14, 2, 12, 13]
[1, 9, 4, 12]
[2, 14, 5, 9]
[10, 3, 6, 13]
[13, 2, 3, 5]
[12, 4, 11, 9]
[5, 6, 2, 11]
[2, 0, 12, 8]
[10, 14, 13, 2]
[6, 8, 3, 4]
[13, 12, 11, 7]
[5, 9, 10, 14]
[1, 10, 8, 12]
[5, 10, 3, 6]
[10, 0, 2, 9]
[0, 7, 6, 10]
[1, 6, 8, 11]
[14, 2, 9, 0]
[11, 1, 10, 7]
[9, 5, 7, 13]
[2, 5, 11, 12]
[2, 13, 10, 9]
[3, 0, 9, 5]
[13, 10, 1, 9]
[9, 3, 6, 5]
[10, 13, 7, 1]
[2, 4, 7, 3]
[2, 11, 8, 0]
[3, 7, 9, 6]
[10, 11, 4, 9]
[10, 7, 12, 5]
[7, 10, 12, 1]
[0, 13, 9, 11]
[13, 6, 0, 14]
[0, 3, 5, 10]
[1, 12, 4, 14]
[10, 9, 11, 7]
[12, 3, 10, 11]
[0, 2, 10, 3]
[12, 5, 0, 6]
[7, 12, 13, 8]
[10, 12, 13, 8]
[13, 14, 5, 12]
