P1,P2,...,Pn
[13, 5, 12, 3, 0]
[7, 14, 11, 13, 3]
[7, 14, 4, 8, 11]
[12, 13, 10, 7, 9]
[4, 10, 3, 2, 6]
[2, 13, 8, 14, 10]
[11, 3, 5, 6, 0]
[3, 7, 14, 0, 9]
[8, 2, 0, 7, 13]
[6, 5, 9, 11, 7]
[10, 12, 7, 9, 8]
[6, 0, 1, 10, 3]
[11, 1, 4, 0, 5]
[11, 10, 14, 13, 1]
[7, 5, 8, 4, 6]
[0, 10, 4, 1, 14]
[4, 7, 12, 3, 14]
[4, 7, 13, 6, 8]
[6, 9, 1, 8, 3]
[13, 11, 1, 8, 3]
[11, 10, 12, 9, 7]
[10, 9, 1, 14, 4]
[8, 12, 11, 0, 4]
[0, 5, 13, 4, 11]
[7, 4, 14, 11, 12]
[8, 14, 6, 7, 11]
[7, 5, 13, 14, 0]
[14, 9, 12, 7, 10]
[12, 10, 8, 5, 4]
[12, 9, 14, 11, 4]
[3, 11, 6, 13, 7]
[12, 0, 5, 1, 10]
[13, 5, 6, 0, 12]
[0, 4, 6, 11, 12]
[14, 5, 4, 13, 0]
[13, 12, 1, 7, 14]
[5, 0, 6, 13, 7]
[9, 7, 2, 14, 12]
[1, 5, 0, 9, 13]
[6, 11, 0, 2, 3]
[12, 8, 13, 6, 7]
[12, 9, 10, 6, 8]
[14, 6, 13, 3, 2]
[13, 2, 0, 4, 9]
[6, 1, 7, 10, 3]
[5, 2, 13, 0, 14]
[2, 11, 7, 5, 8]
[14, 11, 13, 8, 0]
[14, 0, 13, 12, 1]
[8, 4, 9, 11, 3]
[7, 2, 12, 6, 9]
[6, 13, 2, 0, 10]
[11, 1, 7, 12, 0]
[8, 2, 12, 14, 7]
[9, 2, 12, 0, 3]
[1, 11, 8, 9, 3]
[8, 0, 10, 5, 3]
[1, 10, 0, 12, 11]
[12, 6, 4, 11, 0]
[3, 12, 10, 8, 5]
[5, 4, 12, 7, 3]
[9, 5, 14, 3, 4]
[8, 10, 2, 9, 3]
[11, 14, 0, 2, 7]
[2, 3, 10, 11, 8]
[9, 12, 8, 10, 14]
[11, 1, 9, 8, 5]
[5, 4, 7, 14, 8]
[9, 2, 3, 7, 8]
[9, 7, 8, 5, 1]
[2, 4, 8, 5, 7]
[4, 12, 7, 9, 6]
[7, 6, 9, 4, 3]
[0, 7, 8, 12, 6]
[8, 9, 4, 5, 1]
[2, 0, 14, 5, 6]
[5, 14, 3, 6, 9]
[14, 5, 11, 13, 7]
[13, 12, 6, 0, 10]
[13, 2, 1, 14, 5]
[13, 5, 1, 11, 9]
[5, 11, 8, 12, 6]
[3, 9, 5, 1, 11]
[13, 0, 5, 9, 14]
[12, 3, 11, 6, 7]
