P1,P2,...,Pn
[10, 9, 6, 7]
[4, 8, 2, 9]
[1, 3, 13, 11]
[0, 2, 13, 9]
[8, 6, 11, 0]
[11, 8, 3, 12]
[6, 10, 0, 8]
[0, 2, 5, 3]
[10, 6, 3, 14]
[5, 7, 3, 9]
[6, 8, 12, 13]
[2, 7, 1, 11]
[13, 3, 2, 1]
[7, 4, 6, 3]
