P1,P2,...,Pn
[7, 0, 10, 3, 2]
[0, 9, 8, 3, 14]
[6, 9, 4, 8, 3]
[14, 12, 3, 9, 8]
[10, 5, 7, 9, 14]
[12, 1, 4, 14, 0]
[4, 13, 9, 5, 8]
[13, 0, 14, 1, 10]
[13, 14, 10, 0, 5]
[11, 9, 10, 4, 8]
[13, 6, 1, 5, 10]
[3, 8, 5, 9, 0]
[10, 3, 9, 1, 2]
[1, 13, 8, 10, 4]
[6, 1, 13, 4, 9]
[6, 1, 3, 14, 9]
[11, 8, 2, 13, 6]
[0, 7, 10, 13, 14]
[13, 1, 5, 2, 9]
[7, 11, 0, 12, 2]
[3, 2, 6, 12, 8]
[7, 12, 13, 0, 4]
[10, 0, 13, 2, 7]
[11, 12, 2, 10, 5]
[5, 6, 13, 11, 8]
[13, 9, 2, 6, 1]
[14, 13, 11, 6, 1]
[5, 7, 8, 1, 9]
[1, 8, 9, 3, 6]
[6, 7, 13, 12, 9]
[6, 9, 10, 1, 5]
[3, 5, 9, 4, 14]
[2, 4, 7, 1, 13]
[1, 6, 13, 12, 8]
[7, 2, 8, 12, 3]
[2, 1, 14, 3, 8]
[10, 4, 8, 11, 1]
[13, 2, 0, 6, 8]
[11, 8, 12, 13, 5]
[3, 14, 9, 13, 1]
[12, 13, 5, 10, 7]
[13, 11, 8, 0, 1]
[12, 3, 8, 4, 1]
[3, 0, 5, 2, 6]
[2, 5, 7, 1, 6]
[14, 7, 11, 6, 2]
[7, 6, 1, 2, 5]
[4, 3, 8, 13, 0]
[12, 0, 5, 10, 4]
[6, 14, 11, 12, 4]
[6, 13, 5, 9, 8]
[1, 0, 9, 7, 8]
[4, 12, 8, 0, 7]
[5, 8, 14, 1, 12]
[3, 14, 2, 8, 0]
[8, 6, 13, 12, 5]
[0, 10, 6, 2, 5]
[4, 8, 10, 14, 3]
[8, 7, 13, 5, 12]
[13, 2, 8, 9, 12]
[11, 5, 7, 8, 14]
[2, 11, 8, 9, 6]
[9, 0, 12, 6, 2]
[12, 13, 10, 5, 0]
[13, 3, 8, 14, 12]
[7, 6, 1, 2, 5]
[5, 6, 4, 11, 12]
[9, 10, 8, 5, 13]
[12, 8, 5, 14, 10]
[11, 4, 3, 1, 10]
[10, 9, 14, 11, 1]
[10, 2, 0, 14, 7]
[3, 13, 7, 6, 1]
[4, 3, 1, 7, 9]
[3, 6, 8, 11, 7]
[7, 0, 11, 1, 13]
[13, 8, 7, 4, 1]
[11, 14, 1, 2, 7]
[8, 5, 6, 4, 13]
[9, 4, 0, 12, 7]
[3, 9, 13, 12, 6]
[12, 5, 7, 4, 8]
[13, 9, 0, 4, 5]
[4, 12, 7, 9, 5]
[11, 0, 5, 4, 1]
[9, 5, 13, 11, 14]
[2, 10, 8, 6, 0]
[1, 7, 9, 3, 13]
[0, 14, 13, 4, 10]
[5, 2, 6, 12, 0]
[12, 3, 13, 9, 6]
[14, 8, 5, 2, 1]
[11, 1, 10, 7, 6]
[12, 0, 4, 7, 9]
[8, 13, 5, 14, 1]
[13, 4, 9, 5, 3]
[9, 7, 2, 1, 4]
[14, 1, 8, 9, 13]
[6, 8, 10, 1, 14]
[1, 3, 12, 0, 8]
[4, 7, 3, 0, 13]
[9, 4, 3, 2, 8]
[9, 11, 7, 4, 10]
[5, 1, 14, 9, 2]
[1, 9, 0, 4, 10]
[11, 6, 14, 0, 8]
[14, 8, 2, 3, 11]
[8, 4, 10, 7, 6]
[7, 0, 13, 8, 1]
[8, 7, 4, 9, 13]
[10, 1, 14, 11, 6]
[6, 13, 12, 10, 9]
[0, 7, 5, 11, 12]
[4, 1, 0, 2, 14]
[3, 8, 5, 12, 10]
[7, 3, 2, 6, 11]
[6, 4, 11, 12, 13]
[2, 8, 5, 0, 9]
[6, 8, 5, 11, 4]
[14, 11, 2, 12, 8]
[6, 14, 8, 5, 0]
[10, 0, 2, 9, 13]
[4, 5, 9, 14, 0]
[9, 6, 8, 13, 12]
[6, 2, 10, 11, 8]
[6, 12, 8, 2, 5]
[7, 8, 11, 4, 3]
[8, 6, 2, 13, 14]
[0, 11, 10, 4, 5]
[13, 14, 11, 1, 4]
[13, 0, 14, 1, 11]
