P1,P2,...,Pn
[6, 11, 12, 4, 1]
[13, 0, 14, 7, 8]
[4, 3, 6, 5, 2]
[9, 11, 1, 8, 13]
[5, 6, 2, 7, 8]
[3, 8, 5, 6, 7]
[8, 4, 12, 1, 11]
[1, 14, 13, 6, 8]
[13, 5, 3, 10, 6]
[12, 5, 4, 8, 10]
[13, 0, 11, 1, 9]
[2, 11, 3, 1, 14]
[12, 9, 1, 6, 2]
[10, 12, 13, 2, 1]
[13, 2, 7, 3, 6]
[0, 11, 5, 12, 4]
[7, 5, 11, 0, 2]
[2, 4, 11, 8, 9]
[10, 0, 5, 13, 9]
[11, 7, 4, 9, 1]
[4, 10, 12, 3, 7]
[11, 6, 4, 10, 12]
[4, 13, 0, 9, 1]
[7, 4, 14, 8, 6]
[10, 2, 4, 1, 13]
[0, 2, 12, 9, 13]
[9, 13, 1, 0, 12]
[5, 12, 10, 1, 11]
[13, 10, 7, 9, 4]
[4, 11, 1, 12, 6]
[8, 11, 10, 7, 5]
[7, 5, 14, 2, 11]
[7, 3, 1, 4, 11]
[9, 7, 5, 0, 12]
[2, 1, 4, 10, 13]
[4, 12, 6, 11, 2]
[13, 9, 11, 12, 3]
[5, 3, 14, 11, 0]
[5, 6, 4, 12, 7]
[1, 11, 4, 0, 6]
[5, 14, 1, 6, 4]
[8, 11, 6, 12, 1]
[14, 10, 3, 2, 7]
[4, 2, 10, 12, 8]
[9, 0, 5, 3, 4]
[6, 5, 8, 10, 9]
[5, 12, 0, 8, 10]
[12, 11, 8, 2, 6]
[4, 5, 6, 11, 3]
[14, 13, 6, 8, 5]
[7, 13, 9, 14, 4]
[12, 0, 14, 4, 13]
[2, 13, 1, 14, 7]
[6, 5, 1, 11, 9]
[7, 6, 4, 1, 0]
[9, 14, 10, 3, 13]
[12, 2, 14, 8, 9]
[13, 7, 14, 0, 4]
[2, 9, 6, 7, 4]
[8, 2, 9, 0, 7]
[12, 5, 6, 14, 9]
[2, 9, 4, 14, 3]
[10, 14, 4, 11, 5]
[11, 1, 10, 2, 5]
[4, 8, 11, 3, 10]
[0, 12, 5, 10, 3]
[0, 12, 2, 14, 13]
[5, 8, 4, 0, 1]
[12, 5, 7, 0, 4]
[12, 14, 2, 11, 1]
[12, 6, 1, 0, 4]
[13, 14, 3, 1, 10]
[3, 9, 10, 7, 8]
[6, 14, 0, 11, 4]
[14, 4, 11, 10, 8]
[3, 8, 4, 11, 0]
[10, 0, 12, 8, 6]
[13, 3, 1, 2, 9]
[5, 8, 1, 11, 14]
[14, 2, 12, 8, 6]
[10, 4, 9, 3, 12]
[4, 6, 9, 11, 1]
[13, 0, 4, 10, 12]
[0, 9, 3, 1, 2]
[4, 10, 1, 6, 5]
[10, 11, 9, 6, 3]
[6, 9, 10, 3, 0]
[13, 4, 12, 3, 7]
[13, 14, 1, 6, 0]
[5, 9, 2, 10, 14]
[6, 0, 1, 10, 14]
[14, 3, 1, 8, 10]
[10, 9, 14, 2, 7]
[12, 8, 14, 0, 7]
[7, 13, 0, 5, 1]
[2, 9, 13, 10, 0]
[10, 7, 2, 11, 12]
[3, 13, 5, 10, 8]
[4, 1, 14, 11, 13]
[9, 6, 3, 8, 10]
[13, 6, 11, 14, 8]
[9, 4, 2, 6, 0]
[5, 0, 2, 1, 7]
[0, 10, 7, 6, 1]
[12, 3, 4, 9, 10]
[2, 3, 8, 12, 6]
[11, 14, 7, 8, 5]
[2, 13, 4, 11, 8]
[2, 13, 0, 7, 10]
[2, 11, 5, 1, 10]
[8, 9, 14, 12, 4]
[7, 13, 9, 2, 12]
[8, 14, 0, 9, 13]
[8, 0, 9, 13, 14]
[1, 10, 5, 9, 11]
[8, 11, 1, 6, 0]
[6, 14, 12, 11, 3]
[11, 4, 14, 3, 9]
[0, 14, 7, 13, 2]
[14, 5, 2, 0, 3]
[7, 0, 5, 9, 13]
[11, 10, 7, 3, 12]
[7, 8, 3, 0, 4]
[6, 13, 12, 9, 0]
[1, 4, 6, 0, 9]
[14, 7, 8, 6, 3]
[8, 2, 13, 4, 6]
[10, 5, 3, 14, 12]
[9, 4, 10, 11, 13]
[9, 1, 7, 13, 10]
[7, 14, 2, 1, 9]
[2, 8, 1, 7, 3]
[10, 13, 11, 0, 2]
[3, 13, 10, 5, 2]
[0, 8, 5, 4, 3]
[4, 1, 3, 11, 14]
[9, 3, 6, 10, 4]
