P1,P2,...,Pn
[6, 8, 5, 4]
[7, 10, 3, 11]
[10, 5, 12, 13]
[13, 4, 6, 3]
[13, 1, 7, 14]
[4, 6, 0, 5]
[13, 9, 0, 2]
[4, 7, 1, 3]
[6, 1, 10, 0]
[12, 14, 1, 5]
[3, 14, 0, 5]
