P1,P2,...,Pn
[2, 3, 14, 6]
[1, 12, 7, 2]
[6, 5, 0, 7]
[13, 11, 7, 9]
[5, 3, 8, 6]
[10, 7, 3, 1]
[11, 3, 5, 0]
[1, 4, 3, 14]
[14, 11, 7, 2]
[6, 10, 11, 2]
[13, 2, 9, 5]
[12, 14, 4, 11]
[6, 5, 9, 8]
[14, 8, 7, 1]
[8, 9, 14, 0]
[14, 11, 8, 13]
[14, 3, 1, 6]
[7, 0, 13, 14]
[8, 6, 14, 7]
[13, 2, 6, 3]
[10, 1, 12, 3]
[6, 10, 2, 8]
[7, 4, 13, 1]
[14, 13, 11, 2]
[14, 5, 1, 0]
[7, 11, 0, 5]
[7, 14, 13, 1]
[5, 8, 13, 4]
[5, 12, 2, 13]
[8, 4, 1, 12]
[11, 4, 3, 12]
[4, 11, 13, 12]
[7, 5, 11, 0]
[4, 6, 9, 10]
[13, 0, 11, 12]
[5, 14, 8, 9]
[14, 4, 2, 8]
[6, 8, 14, 4]
[14, 6, 5, 13]
[11, 2, 3, 13]
[7, 13, 6, 3]
[1, 11, 2, 14]
[9, 14, 3, 1]
[7, 11, 4, 1]
[13, 10, 4, 9]
[12, 7, 1, 5]
[9, 6, 12, 2]
[6, 8, 10, 2]
[5, 3, 4, 7]
[4, 1, 9, 6]
[0, 3, 8, 6]
[13, 2, 11, 4]
[8, 13, 3, 4]
[8, 1, 4, 0]
[5, 3, 4, 8]
[10, 1, 5, 8]
[10, 9, 6, 14]
[2, 1, 14, 0]
[14, 6, 7, 4]
[13, 4, 10, 3]
[13, 7, 11, 8]
[5, 8, 4, 2]
[2, 9, 8, 12]
[12, 9, 14, 6]
[11, 13, 7, 3]
[7, 5, 6, 10]
[1, 7, 12, 8]
[9, 0, 8, 6]
[5, 6, 4, 8]
[5, 1, 2, 6]
[4, 12, 3, 2]
[1, 12, 7, 2]
[10, 5, 3, 1]
[0, 4, 1, 5]
[1, 4, 5, 3]
[9, 3, 2, 13]
[13, 14, 9, 5]
[10, 11, 1, 4]
[2, 0, 4, 11]
[5, 14, 13, 4]
[1, 13, 10, 14]
[1, 8, 5, 13]
[9, 10, 4, 14]
[5, 3, 12, 2]
[2, 14, 13, 6]
[8, 1, 10, 6]
[6, 3, 5, 8]
[0, 7, 12, 8]
[8, 5, 7, 13]
[3, 1, 0, 9]
[9, 8, 0, 13]
[9, 13, 14, 0]
[5, 10, 2, 3]
[7, 12, 4, 13]
[6, 9, 8, 1]
[11, 13, 1, 8]
[0, 4, 7, 3]
[3, 10, 14, 0]
[2, 8, 10, 6]
[12, 10, 1, 0]
[1, 2, 6, 5]
[5, 14, 9, 12]
[3, 5, 11, 7]
