P1,P2,...,Pn
[1, 12, 2, 9]
[3, 1, 11, 6]
[0, 13, 7, 6]
[5, 6, 4, 13]
[6, 11, 13, 1]
[14, 8, 2, 0]
[14, 3, 7, 8]
[11, 9, 1, 2]
[3, 6, 10, 14]
[6, 4, 3, 1]
[7, 3, 11, 14]
[12, 0, 9, 13]
[12, 8, 13, 11]
[0, 7, 3, 4]
[14, 13, 3, 8]
[9, 6, 13, 8]
[6, 1, 10, 3]
[13, 8, 1, 7]
[1, 4, 7, 0]
[3, 1, 0, 14]
[14, 9, 0, 7]
[4, 14, 13, 12]
[3, 9, 12, 1]
[0, 4, 7, 2]
[9, 3, 13, 14]
[13, 14, 1, 7]
[0, 10, 2, 9]
[10, 5, 6, 14]
[0, 11, 4, 6]
[7, 12, 14, 6]
[14, 1, 12, 8]
[1, 12, 13, 3]
[2, 0, 5, 6]
[3, 13, 12, 1]
[11, 5, 6, 1]
[6, 9, 11, 1]
[2, 1, 6, 8]
[2, 11, 5, 1]
[14, 12, 0, 9]
[3, 0, 2, 11]
[9, 13, 8, 4]
[0, 2, 7, 6]
[14, 9, 11, 7]
[14, 10, 13, 5]
[12, 14, 6, 8]
[2, 0, 14, 3]
[3, 8, 5, 1]
[11, 0, 7, 3]
[4, 13, 8, 14]
[4, 2, 14, 0]
[0, 11, 1, 5]
[11, 2, 13, 6]
[0, 6, 8, 5]
[5, 6, 1, 12]
[5, 10, 0, 13]
[5, 7, 6, 14]
[2, 9, 14, 7]
[2, 11, 12, 1]
[0, 6, 4, 14]
[11, 6, 1, 5]
[5, 3, 11, 13]
[3, 1, 13, 6]
[13, 6, 4, 7]
[5, 0, 10, 3]
[13, 1, 10, 6]
[1, 6, 10, 8]
[3, 5, 14, 0]
[1, 7, 10, 8]
[14, 2, 4, 5]
[2, 0, 6, 8]
[1, 6, 9, 11]
[6, 8, 11, 7]
[12, 11, 14, 9]
[13, 11, 0, 10]
[11, 5, 3, 8]
[0, 11, 8, 3]
[1, 5, 12, 3]
[6, 12, 0, 8]
[2, 0, 1, 9]
[11, 13, 12, 0]
[9, 2, 12, 3]
[14, 3, 12, 11]
[1, 0, 2, 12]
[8, 14, 9, 11]
[7, 3, 6, 8]
[9, 8, 13, 7]
[13, 8, 7, 14]
[13, 7, 12, 6]
[3, 10, 1, 5]
[14, 4, 11, 5]
[9, 5, 11, 8]
[2, 14, 10, 7]
[7, 9, 10, 13]
[7, 0, 2, 9]
[4, 1, 0, 3]
[8, 12, 2, 6]
[7, 10, 0, 8]
[5, 13, 11, 9]
[11, 10, 9, 6]
[4, 0, 9, 8]
[14, 11, 6, 7]
[2, 8, 6, 4]
[8, 11, 13, 0]
[0, 12, 9, 6]
[0, 13, 9, 3]
[14, 6, 7, 1]
[11, 10, 7, 12]
[2, 1, 4, 10]
[8, 9, 1, 7]
[3, 2, 6, 10]
[11, 6, 1, 12]
[1, 5, 0, 6]
[5, 11, 14, 8]
[4, 14, 11, 5]
[12, 5, 7, 9]
[10, 0, 11, 9]
[13, 11, 6, 3]
[11, 12, 5, 10]
[13, 8, 14, 7]
[3, 13, 11, 6]
[3, 5, 11, 4]
[0, 8, 5, 6]
[12, 8, 7, 4]
[11, 6, 3, 13]
[5, 6, 4, 14]
[6, 13, 11, 5]
[8, 13, 6, 5]
[3, 11, 1, 2]
[14, 0, 5, 10]
[8, 5, 1, 3]
[12, 4, 11, 14]
[4, 14, 3, 1]
[1, 4, 0, 3]
[6, 7, 9, 4]
[13, 3, 14, 11]
[8, 1, 11, 0]
[0, 6, 8, 13]
[7, 8, 9, 3]
[12, 7, 10, 1]
[2, 9, 3, 14]
[11, 1, 3, 2]
[0, 7, 14, 5]
[9, 8, 11, 6]
[7, 3, 8, 4]
[13, 2, 4, 6]
[13, 11, 9, 12]
[11, 2, 9, 3]
