P1,P2,...,Pn
[1, 5, 4, 7]
[13, 9, 1, 7]
[7, 8, 11, 1]
[0, 12, 9, 7]
[6, 14, 10, 0]
[7, 14, 2, 5]
[9, 7, 4, 10]
[11, 2, 9, 8]
[12, 14, 1, 7]
[13, 11, 0, 4]
[8, 11, 4, 7]
[11, 1, 5, 4]
[14, 5, 11, 12]
[8, 3, 1, 10]
[11, 6, 1, 5]
[2, 6, 4, 11]
[14, 7, 2, 10]
[0, 8, 4, 6]
[8, 14, 5, 10]
[4, 6, 7, 5]
[1, 5, 11, 13]
[13, 4, 10, 5]
[11, 2, 0, 9]
[10, 1, 0, 14]
[2, 9, 5, 13]
[7, 5, 10, 8]
[8, 1, 3, 6]
[6, 13, 7, 4]
[12, 2, 11, 9]
[12, 14, 6, 7]
[7, 4, 10, 3]
[3, 8, 4, 9]
[2, 1, 5, 6]
[7, 0, 11, 10]
[1, 5, 8, 11]
[2, 11, 14, 7]
[5, 1, 11, 4]
[5, 2, 9, 14]
[3, 0, 5, 7]
[2, 3, 0, 8]
[2, 1, 7, 5]
[10, 1, 6, 8]
[5, 8, 12, 0]
[6, 4, 12, 11]
[13, 5, 4, 1]
[3, 6, 4, 14]
[0, 12, 6, 1]
[8, 9, 2, 14]
[9, 14, 3, 6]
[6, 9, 0, 1]
[9, 11, 6, 13]
[5, 12, 6, 11]
[4, 14, 12, 3]
[5, 3, 1, 10]
[5, 3, 13, 6]
[13, 4, 10, 2]
[2, 12, 5, 9]
[14, 2, 5, 3]
[12, 4, 9, 5]
[12, 0, 4, 10]
[5, 7, 12, 14]
[14, 6, 11, 10]
[8, 3, 7, 12]
[1, 13, 9, 11]
[12, 14, 4, 6]
[9, 14, 3, 8]
[3, 8, 0, 5]
[8, 2, 4, 13]
[3, 13, 1, 9]
[8, 7, 10, 4]
[3, 1, 10, 0]
[9, 14, 4, 13]
[8, 12, 10, 6]
[1, 5, 4, 0]
[5, 13, 3, 11]
[12, 5, 2, 1]
[6, 2, 8, 11]
[13, 3, 6, 5]
[9, 2, 12, 7]
[4, 2, 3, 10]
[13, 10, 14, 5]
[2, 6, 8, 7]
[7, 14, 13, 11]
[6, 12, 5, 13]
[9, 12, 2, 4]
[2, 11, 12, 0]
[3, 8, 7, 14]
[4, 7, 8, 0]
[11, 6, 1, 10]
[8, 10, 5, 3]
[6, 12, 11, 1]
[1, 10, 7, 0]
[6, 13, 5, 9]
[10, 12, 1, 5]
[11, 13, 8, 3]
[10, 6, 7, 11]
[13, 0, 14, 4]
[3, 12, 13, 9]
[8, 2, 7, 13]
[12, 11, 2, 4]
[14, 13, 3, 6]
[1, 5, 12, 13]
[2, 11, 14, 13]
[4, 3, 13, 14]
[0, 8, 14, 1]
[9, 12, 13, 2]
[11, 12, 6, 4]
[10, 13, 2, 5]
[10, 2, 1, 13]
[11, 12, 14, 4]
[5, 10, 1, 12]
[2, 12, 3, 4]
[12, 13, 4, 0]
[9, 0, 10, 14]
[2, 6, 3, 4]
[9, 10, 0, 13]
[8, 7, 3, 9]
[3, 7, 8, 2]
[12, 10, 4, 14]
[8, 9, 14, 12]
[3, 6, 7, 14]
[3, 6, 11, 4]
[14, 11, 5, 7]
[13, 1, 9, 4]
[13, 0, 2, 6]
[1, 0, 13, 2]
[13, 8, 2, 11]
[9, 0, 4, 7]
[3, 6, 8, 1]
[4, 7, 9, 2]
[6, 8, 4, 9]
[5, 4, 13, 10]
[14, 1, 3, 13]
[13, 12, 10, 1]
[2, 3, 5, 1]
[6, 9, 1, 13]
[12, 4, 3, 13]
[13, 11, 6, 2]
[5, 2, 11, 13]
[5, 4, 12, 7]
[9, 3, 11, 12]
[4, 6, 12, 8]
[3, 13, 5, 14]
[3, 6, 1, 13]
[6, 13, 8, 9]
[4, 7, 2, 5]
[12, 4, 10, 8]
[9, 5, 13, 12]
[5, 2, 6, 3]
[0, 5, 10, 13]
[6, 11, 12, 1]
[2, 11, 12, 8]
[14, 0, 7, 6]
[7, 1, 4, 6]
[11, 8, 13, 3]
[7, 1, 2, 8]
[10, 7, 9, 8]
[12, 14, 8, 1]
[10, 11, 5, 12]
[10, 7, 0, 6]
[13, 10, 9, 12]
[0, 13, 3, 2]
[8, 10, 4, 7]
[3, 8, 12, 7]
[11, 8, 5, 6]
[9, 0, 4, 5]
[13, 12, 11, 7]
[14, 9, 6, 2]
[7, 8, 14, 6]
[8, 0, 14, 4]
[5, 1, 10, 11]
[4, 8, 5, 12]
[2, 6, 3, 8]
[13, 0, 5, 6]
[0, 5, 7, 11]
[10, 6, 11, 0]
[5, 12, 13, 1]
[10, 8, 3, 2]
[12, 5, 4, 6]
[10, 14, 4, 7]
[11, 8, 5, 14]
[11, 13, 5, 12]
[10, 4, 2, 12]
[13, 1, 10, 3]
[12, 7, 11, 3]
[7, 13, 12, 5]
[9, 14, 12, 10]
[2, 3, 13, 1]
[2, 12, 3, 14]
[4, 9, 2, 6]
[9, 5, 1, 7]
[0, 4, 7, 8]
[6, 14, 0, 3]
[11, 1, 3, 10]
[5, 10, 9, 1]
[1, 13, 4, 2]
[3, 10, 12, 7]
[14, 3, 4, 10]
[11, 4, 5, 6]
[12, 3, 8, 10]
[0, 4, 1, 11]
[2, 9, 7, 4]
[11, 4, 9, 14]
[14, 0, 7, 12]
[2, 3, 8, 5]
[1, 8, 5, 12]
[10, 5, 7, 1]
[13, 9, 1, 3]
[10, 11, 2, 1]
[10, 4, 6, 13]
