P1,P2,...,Pn
[11, 0, 5, 12, 10]
[6, 7, 0, 9, 4]
[2, 1, 11, 3, 0]
[5, 7, 9, 10, 2]
[9, 6, 7, 3, 1]
[4, 5, 13, 3, 1]
[11, 10, 13, 7, 2]
[5, 13, 6, 7, 2]
[13, 9, 6, 14, 12]
[6, 10, 9, 2, 4]
[5, 0, 14, 9, 1]
[13, 14, 0, 10, 3]
[7, 4, 5, 6, 14]
[6, 12, 2, 13, 7]
[7, 13, 8, 4, 14]
[8, 0, 9, 12, 5]
[3, 13, 9, 10, 14]
[9, 0, 4, 1, 3]
[3, 2, 1, 6, 7]
[14, 4, 1, 0, 8]
[12, 4, 5, 3, 8]
[8, 7, 5, 13, 4]
[13, 12, 11, 14, 6]
[9, 11, 3, 4, 10]
[6, 4, 3, 0, 12]
[2, 7, 1, 6, 13]
[2, 7, 13, 12, 1]
[14, 11, 2, 13, 3]
[0, 1, 5, 2, 11]
[6, 12, 8, 10, 1]
[4, 13, 5, 10, 1]
[13, 12, 11, 1, 3]
[10, 12, 4, 8, 5]
[1, 3, 10, 7, 5]
[11, 8, 12, 5, 9]
[10, 6, 11, 13, 2]
[0, 13, 2, 10, 9]
[5, 8, 14, 9, 4]
[0, 2, 9, 11, 4]
[11, 9, 10, 4, 14]
[12, 4, 6, 14, 7]
[5, 4, 14, 10, 7]
[4, 7, 14, 0, 1]
[7, 8, 13, 1, 10]
[11, 6, 14, 13, 4]
[7, 9, 3, 10, 14]
[12, 7, 4, 13, 6]
[9, 5, 11, 4, 6]
[6, 3, 13, 0, 14]
[3, 11, 1, 0, 12]
[8, 13, 2, 6, 7]
[11, 8, 9, 12, 5]
[2, 7, 8, 11, 6]
[11, 1, 14, 0, 9]
[14, 1, 9, 5, 10]
[13, 2, 9, 5, 12]
[10, 1, 2, 8, 5]
[10, 8, 7, 9, 1]
[6, 11, 8, 13, 1]
[4, 9, 11, 1, 14]
[10, 14, 12, 1, 8]
[1, 11, 14, 6, 10]
[1, 11, 14, 13, 0]
