P1,P2,...,Pn
[14, 13, 10, 3, 7]
[13, 5, 0, 1, 14]
[7, 2, 6, 13, 1]
[9, 5, 8, 0, 1]
[5, 9, 12, 2, 7]
[6, 8, 2, 10, 5]
[6, 12, 9, 0, 8]
[7, 2, 8, 12, 5]
[9, 3, 2, 6, 10]
[6, 4, 7, 10, 8]
[11, 14, 3, 7, 5]
[3, 13, 4, 5, 10]
[2, 11, 9, 7, 0]
[7, 4, 3, 10, 0]
[5, 7, 2, 10, 11]
[14, 11, 0, 2, 3]
[9, 4, 12, 0, 3]
[11, 13, 2, 6, 12]
