P1,P2,...,Pn
[8, 4, 14, 3]
[12, 5, 11, 4]
[14, 10, 8, 2]
[0, 5, 14, 11]
[9, 2, 1, 0]
[9, 0, 8, 14]
[10, 4, 12, 14]
[10, 0, 5, 3]
[13, 9, 5, 6]
[12, 3, 5, 4]
[6, 13, 2, 1]
[12, 13, 7, 11]
[1, 10, 7, 14]
[5, 11, 4, 8]
[13, 6, 7, 9]
[3, 13, 14, 1]
[3, 4, 5, 10]
[4, 12, 9, 3]
[5, 11, 9, 7]
[12, 0, 14, 5]
[11, 7, 5, 12]
[14, 11, 9, 2]
[10, 8, 14, 12]
[10, 9, 3, 2]
[4, 12, 2, 9]
[4, 2, 13, 9]
[3, 12, 6, 0]
[2, 9, 0, 6]
[1, 13, 6, 12]
[2, 14, 7, 8]
[12, 3, 8, 4]
[13, 4, 11, 5]
[13, 6, 8, 10]
[0, 12, 4, 10]
[11, 1, 12, 0]
[0, 2, 7, 1]
[11, 1, 10, 12]
[11, 2, 4, 1]
[11, 12, 10, 5]
[3, 5, 11, 10]
[8, 5, 1, 11]
[8, 10, 3, 14]
[2, 9, 7, 14]
[8, 2, 7, 13]
[8, 7, 3, 11]
[7, 1, 2, 13]
[7, 14, 12, 6]
[12, 5, 1, 3]
[12, 13, 0, 7]
[10, 11, 5, 12]
[11, 4, 5, 10]
[11, 1, 3, 6]
[14, 4, 12, 0]
[7, 4, 9, 8]
[4, 14, 12, 7]
[8, 13, 14, 4]
[9, 14, 10, 13]
[3, 1, 8, 6]
[13, 14, 3, 4]
[12, 11, 3, 0]
[3, 1, 12, 14]
[5, 12, 2, 1]
[11, 14, 1, 10]
[14, 0, 6, 9]
[6, 14, 9, 10]
[8, 7, 12, 5]
[2, 11, 5, 8]
[2, 4, 9, 10]
[1, 6, 8, 13]
[5, 3, 4, 11]
[5, 6, 11, 1]
[7, 10, 8, 0]
[14, 13, 2, 4]
[5, 7, 10, 8]
[14, 6, 4, 9]
[12, 11, 3, 8]
[12, 7, 2, 11]
[7, 9, 13, 5]
[10, 7, 13, 5]
[9, 14, 4, 6]
[1, 3, 14, 4]
[9, 10, 14, 1]
[7, 11, 9, 10]
[12, 14, 2, 5]
[7, 13, 3, 8]
[11, 14, 7, 12]
[11, 10, 13, 2]
[7, 0, 12, 2]
[5, 14, 4, 6]
[7, 11, 4, 2]
[0, 8, 12, 3]
[7, 1, 2, 6]
[14, 7, 2, 3]
[12, 13, 3, 8]
[5, 7, 0, 4]
[10, 7, 0, 14]
[6, 5, 14, 13]
[13, 12, 5, 14]
[7, 12, 5, 14]
[3, 8, 13, 0]
[8, 1, 14, 2]
[9, 10, 13, 6]
[0, 13, 9, 3]
[7, 2, 6, 5]
[1, 10, 14, 5]
[9, 1, 13, 12]
[9, 6, 3, 14]
[5, 8, 1, 12]
[7, 8, 14, 3]
[0, 3, 9, 10]
[4, 12, 5, 9]
[14, 7, 6, 0]
[8, 3, 13, 11]
[3, 8, 13, 0]
[7, 11, 6, 10]
[3, 0, 13, 12]
[5, 4, 11, 2]
[3, 2, 13, 12]
[8, 3, 0, 5]
[12, 11, 9, 4]
