P1,P2,...,Pn
[14, 10, 7, 0, 1]
[9, 4, 10, 3, 5]
[5, 4, 12, 10, 1]
[0, 2, 11, 7, 5]
[11, 4, 6, 3, 1]
[1, 7, 12, 14, 5]
[9, 6, 13, 10, 11]
[10, 6, 1, 4, 3]
[9, 13, 4, 1, 2]
[4, 1, 6, 12, 9]
[9, 6, 1, 10, 7]
[11, 1, 0, 13, 8]
