P1,P2,...,Pn
[4, 5, 2, 3, 9]
[7, 13, 12, 5, 14]
[9, 0, 13, 7, 11]
[10, 12, 5, 8, 14]
[4, 3, 1, 9, 8]
[11, 14, 0, 13, 2]
[10, 8, 9, 3, 12]
[3, 9, 5, 10, 6]
[9, 5, 3, 13, 1]
[3, 9, 4, 10, 0]
[14, 3, 0, 2, 10]
[3, 11, 10, 8, 4]
[9, 13, 7, 1, 10]
[1, 11, 3, 2, 0]
[4, 1, 0, 2, 7]
[5, 7, 0, 3, 2]
[8, 7, 3, 11, 5]
[1, 3, 2, 0, 12]
[11, 8, 13, 3, 5]
[4, 12, 10, 9, 11]
[9, 7, 6, 2, 10]
[14, 9, 11, 7, 13]
[4, 2, 3, 0, 9]
[11, 9, 4, 3, 0]
[9, 8, 5, 7, 4]
[3, 2, 11, 8, 6]
[1, 3, 6, 4, 0]
[14, 4, 7, 10, 12]
[7, 5, 1, 12, 11]
[3, 8, 2, 9, 7]
[7, 4, 9, 5, 13]
[12, 1, 6, 7, 5]
[12, 4, 14, 1, 7]
[7, 12, 5, 11, 3]
[5, 6, 3, 0, 10]
[1, 10, 6, 4, 11]
[3, 4, 10, 11, 1]
[6, 2, 10, 0, 13]
[3, 11, 5, 8, 6]
[7, 11, 10, 3, 14]
[14, 12, 1, 9, 11]
[13, 3, 6, 5, 10]
[8, 6, 14, 13, 0]
[0, 4, 5, 13, 8]
[12, 13, 1, 3, 11]
[14, 12, 4, 13, 0]
[9, 11, 13, 8, 3]
[0, 9, 10, 14, 1]
[8, 10, 5, 3, 6]
[7, 8, 0, 11, 13]
[5, 13, 10, 3, 11]
[12, 7, 13, 5, 0]
[1, 11, 2, 5, 9]
[4, 7, 1, 0, 10]
[14, 3, 12, 2, 11]
[10, 7, 12, 4, 13]
[10, 0, 6, 13, 8]
[2, 1, 5, 0, 6]
[10, 9, 8, 4, 13]
[5, 13, 2, 4, 9]
[14, 1, 5, 9, 4]
[2, 5, 14, 12, 8]
[5, 3, 2, 10, 14]
[6, 3, 13, 10, 14]
[6, 14, 10, 11, 0]
[12, 2, 8, 4, 9]
[7, 2, 8, 14, 12]
[13, 6, 9, 0, 10]
[5, 14, 1, 6, 11]
[8, 13, 9, 4, 1]
[6, 12, 2, 8, 0]
[10, 4, 0, 3, 7]
[13, 1, 10, 4, 8]
[14, 5, 12, 2, 7]
[13, 2, 4, 12, 10]
[7, 12, 11, 4, 5]
[9, 8, 11, 13, 3]
[1, 4, 13, 14, 8]
[8, 12, 7, 0, 13]
[12, 9, 4, 5, 11]
[14, 3, 9, 11, 2]
[9, 14, 7, 0, 3]
[7, 8, 6, 9, 0]
[0, 3, 12, 11, 7]
[5, 6, 13, 2, 0]
[9, 3, 0, 6, 7]
[6, 7, 1, 10, 0]
[12, 1, 5, 14, 6]
[14, 5, 8, 12, 13]
[5, 12, 8, 11, 13]
[2, 6, 11, 9, 14]
[2, 8, 12, 14, 5]
[1, 13, 14, 2, 6]
[8, 0, 4, 10, 11]
[9, 3, 8, 7, 13]
[12, 6, 14, 11, 4]
[9, 11, 12, 3, 2]
[3, 4, 12, 10, 9]
[14, 4, 12, 8, 1]
[0, 8, 9, 12, 2]
[0, 10, 12, 4, 8]
[4, 2, 12, 14, 7]
[12, 5, 3, 8, 4]
[3, 8, 7, 9, 0]
