P1,P2,...,Pn
[14, 1, 3, 9]
[7, 8, 10, 13]
[11, 9, 2, 8]
[9, 14, 3, 4]
[7, 5, 1, 12]
[13, 11, 3, 8]
[0, 3, 14, 11]
[11, 8, 1, 0]
[3, 14, 10, 0]
[5, 10, 7, 12]
[0, 6, 5, 12]
[6, 10, 0, 1]
[10, 7, 8, 13]
[13, 9, 7, 6]
[9, 1, 14, 13]
[10, 14, 2, 4]
[2, 10, 11, 14]
[8, 10, 13, 1]
[12, 8, 3, 4]
[6, 1, 4, 7]
[1, 5, 8, 13]
[12, 1, 9, 10]
[14, 9, 3, 12]
[3, 0, 4, 11]
[8, 2, 6, 3]
[2, 12, 13, 11]
[10, 7, 1, 3]
[8, 10, 9, 4]
[6, 7, 14, 11]
[3, 14, 0, 4]
[8, 2, 14, 6]
[12, 8, 10, 14]
[4, 13, 3, 12]
[3, 6, 7, 10]
[2, 7, 3, 8]
[3, 7, 12, 5]
[9, 2, 4, 11]
[12, 4, 2, 3]
[4, 3, 14, 7]
[2, 7, 5, 4]
[11, 13, 2, 1]
[9, 10, 0, 14]
[0, 14, 10, 7]
[4, 3, 5, 8]
[11, 12, 0, 4]
[11, 8, 5, 0]
[4, 2, 6, 5]
[13, 10, 4, 12]
[1, 13, 14, 0]
[5, 13, 2, 7]
[11, 14, 9, 1]
[10, 12, 8, 1]
[10, 6, 7, 8]
[0, 4, 14, 3]
[7, 6, 2, 0]
[9, 10, 2, 3]
[7, 2, 4, 13]
[11, 4, 9, 5]
[14, 11, 5, 1]
[8, 13, 9, 11]
[10, 0, 14, 1]
[5, 4, 6, 12]
