P1,P2,...,Pn
[6, 12, 4, 13]
[2, 0, 11, 14]
[4, 5, 3, 10]
[5, 8, 6, 4]
[7, 5, 14, 2]
[14, 9, 5, 4]
[10, 5, 11, 1]
[1, 9, 7, 3]
[1, 2, 9, 14]
[3, 1, 12, 2]
[14, 10, 7, 8]
[0, 5, 9, 13]
[1, 8, 9, 4]
[7, 6, 5, 8]
[7, 6, 12, 9]
[8, 9, 13, 1]
[5, 6, 13, 4]
[7, 5, 1, 0]
[9, 7, 6, 13]
[3, 6, 1, 7]
[14, 2, 6, 4]
[3, 5, 0, 1]
[1, 13, 7, 14]
[4, 8, 7, 1]
[14, 9, 1, 11]
[3, 8, 14, 11]
[4, 13, 11, 7]
[1, 4, 6, 11]
[2, 4, 3, 14]
[9, 7, 8, 13]
[10, 4, 0, 7]
[3, 8, 7, 2]
[8, 14, 3, 4]
[9, 11, 0, 5]
[8, 5, 14, 12]
[2, 4, 9, 5]
[5, 12, 7, 4]
[6, 14, 7, 10]
[2, 1, 9, 12]
[14, 6, 4, 7]
[9, 14, 3, 5]
[1, 7, 6, 10]
[7, 13, 2, 6]
[13, 10, 11, 0]
[9, 14, 4, 8]
[7, 11, 14, 4]
[7, 6, 3, 14]
[6, 13, 11, 8]
[0, 12, 4, 14]
[4, 12, 1, 9]
[10, 6, 3, 11]
[13, 4, 14, 5]
[9, 10, 3, 8]
[11, 7, 8, 5]
[11, 8, 2, 0]
[4, 13, 9, 14]
[4, 3, 13, 12]
[4, 3, 5, 14]
[9, 12, 5, 0]
[0, 3, 10, 7]
[10, 13, 9, 7]
[11, 8, 12, 4]
[1, 10, 8, 0]
[0, 9, 8, 5]
[1, 8, 14, 11]
[10, 4, 7, 0]
[0, 2, 9, 3]
[6, 10, 9, 5]
[1, 14, 5, 3]
[13, 8, 5, 11]
[14, 3, 11, 6]
[7, 4, 8, 6]
[0, 14, 2, 9]
[0, 6, 11, 2]
[6, 7, 9, 3]
[4, 12, 11, 8]
[13, 14, 11, 12]
[6, 0, 10, 9]
[0, 1, 11, 12]
[1, 12, 13, 11]
[1, 5, 2, 13]
[5, 4, 13, 7]
[7, 9, 14, 8]
[5, 13, 0, 6]
[14, 5, 13, 0]
[1, 13, 14, 10]
[1, 14, 12, 3]
[7, 10, 0, 8]
[14, 0, 10, 4]
[14, 2, 0, 12]
[2, 14, 1, 13]
[13, 11, 5, 12]
[6, 12, 14, 8]
[9, 8, 6, 13]
[2, 10, 5, 11]
[5, 13, 0, 14]
[5, 3, 7, 11]
[14, 5, 8, 12]
[8, 13, 5, 11]
[4, 5, 3, 6]
[14, 7, 13, 3]
[5, 7, 11, 3]
[11, 12, 9, 6]
[9, 10, 11, 12]
[0, 6, 11, 14]
[9, 1, 5, 12]
[5, 2, 3, 10]
[5, 1, 12, 8]
[10, 11, 6, 5]
[2, 10, 6, 12]
[13, 11, 12, 4]
[5, 9, 1, 13]
[9, 2, 0, 5]
[12, 4, 10, 9]
[7, 5, 0, 4]
[8, 4, 13, 10]
[13, 10, 12, 2]
[6, 3, 8, 5]
[8, 4, 13, 3]
[13, 14, 1, 11]
[3, 11, 4, 14]
[13, 6, 4, 1]
[11, 12, 3, 13]
[10, 6, 5, 4]
[9, 8, 7, 3]
[5, 9, 3, 12]
[4, 2, 12, 13]
[3, 10, 1, 5]
[7, 10, 5, 8]
[9, 4, 0, 10]
[6, 1, 14, 13]
