P1,P2,...,Pn
[10, 5, 1, 12, 7]
[0, 5, 14, 8, 7]
[5, 8, 6, 12, 13]
[1, 11, 0, 5, 9]
[9, 7, 1, 13, 6]
[4, 9, 3, 2, 14]
[12, 2, 0, 1, 7]
[13, 0, 9, 14, 12]
[3, 5, 10, 12, 1]
[2, 11, 10, 12, 13]
[7, 11, 12, 0, 3]
[1, 3, 14, 11, 10]
[8, 14, 0, 1, 10]
[7, 2, 0, 3, 4]
[10, 13, 12, 7, 11]
[9, 10, 13, 3, 2]
[7, 0, 3, 5, 6]
[4, 3, 1, 11, 0]
[14, 2, 0, 9, 13]
[12, 2, 11, 8, 4]
[1, 12, 6, 11, 10]
[5, 10, 8, 12, 2]
[6, 10, 13, 7, 12]
[4, 14, 1, 5, 11]
[8, 4, 10, 12, 7]
[10, 1, 11, 2, 7]
[13, 0, 14, 1, 5]
[6, 0, 9, 13, 8]
[10, 13, 5, 8, 0]
[8, 1, 2, 13, 11]
[1, 8, 12, 4, 5]
[3, 11, 5, 13, 8]
[12, 14, 3, 4, 1]
[11, 9, 5, 3, 13]
[0, 5, 4, 13, 9]
[11, 6, 3, 1, 13]
[3, 13, 11, 7, 0]
[1, 11, 0, 2, 10]
[2, 7, 5, 4, 11]
[12, 3, 10, 8, 5]
[9, 13, 3, 7, 10]
[0, 8, 3, 11, 6]
[2, 6, 1, 9, 4]
[8, 13, 14, 2, 7]
[12, 10, 14, 0, 1]
[8, 6, 0, 13, 12]
[13, 5, 6, 11, 4]
[6, 12, 0, 4, 2]
[2, 10, 8, 9, 4]
[3, 8, 14, 6, 11]
[2, 12, 7, 0, 3]
[11, 4, 14, 8, 13]
[3, 11, 10, 9, 5]
[5, 14, 7, 4, 10]
[0, 13, 4, 8, 11]
[12, 7, 6, 0, 4]
[4, 14, 13, 3, 6]
[7, 4, 0, 10, 3]
[9, 0, 12, 10, 8]
[6, 10, 8, 11, 3]
[6, 14, 2, 4, 12]
[2, 4, 8, 13, 3]
[8, 12, 3, 13, 1]
[5, 6, 1, 12, 7]
[1, 10, 6, 2, 5]
[14, 2, 1, 9, 12]
[10, 1, 7, 14, 13]
[0, 2, 9, 13, 4]
[0, 13, 11, 5, 8]
[14, 4, 3, 7, 11]
[4, 6, 12, 9, 0]
[11, 6, 1, 3, 9]
[6, 11, 0, 5, 2]
[13, 3, 8, 10, 12]
[5, 14, 0, 9, 11]
[11, 10, 7, 2, 5]
[14, 6, 9, 12, 5]
[4, 6, 0, 1, 9]
[6, 7, 13, 8, 14]
[7, 0, 3, 5, 11]
[1, 4, 5, 0, 6]
[12, 1, 11, 2, 9]
[13, 5, 1, 14, 4]
[9, 8, 7, 11, 4]
[0, 12, 4, 1, 7]
[0, 7, 6, 8, 10]
[13, 11, 3, 4, 9]
[9, 12, 2, 7, 8]
[6, 13, 14, 3, 8]
[10, 8, 13, 5, 0]
[5, 4, 14, 12, 7]
[4, 10, 12, 13, 0]
[3, 10, 8, 7, 9]
[10, 4, 9, 7, 12]
[5, 12, 11, 10, 9]
[4, 2, 7, 5, 3]
[0, 11, 8, 14, 10]
[2, 10, 14, 9, 12]
[7, 1, 4, 10, 2]
