P1,P2,...,Pn
[3, 8, 1, 0, 4]
[12, 11, 9, 5, 10]
[14, 1, 12, 11, 7]
[7, 11, 13, 12, 14]
[5, 14, 12, 1, 11]
[13, 9, 10, 2, 1]
[9, 0, 2, 8, 12]
[9, 11, 1, 2, 14]
[1, 14, 2, 7, 4]
[9, 5, 10, 0, 12]
[8, 12, 2, 11, 4]
[1, 5, 9, 2, 11]
[6, 3, 7, 1, 11]
[13, 8, 12, 11, 14]
[7, 3, 9, 2, 1]
[5, 11, 8, 4, 10]
[10, 2, 6, 8, 9]
[9, 6, 5, 2, 13]
[1, 10, 11, 6, 7]
[3, 10, 9, 13, 8]
[10, 14, 3, 5, 9]
[3, 5, 1, 13, 7]
[7, 2, 14, 11, 5]
[13, 12, 6, 0, 10]
[0, 3, 12, 6, 7]
[10, 4, 13, 3, 6]
[0, 14, 5, 13, 6]
[11, 4, 9, 1, 2]
[8, 5, 0, 6, 12]
[0, 2, 13, 1, 5]
[2, 8, 6, 12, 5]
[14, 10, 8, 7, 12]
[0, 12, 3, 13, 11]
[3, 8, 2, 10, 12]
[10, 14, 11, 1, 13]
[8, 3, 11, 14, 12]
[10, 12, 1, 11, 4]
[13, 2, 3, 5, 6]
[10, 2, 13, 1, 5]
[14, 2, 4, 13, 5]
[0, 1, 13, 11, 9]
[7, 14, 12, 8, 6]
[14, 11, 3, 4, 2]
[13, 7, 11, 6, 1]
[1, 5, 8, 3, 11]
[8, 14, 5, 11, 6]
[13, 14, 9, 12, 8]
[10, 7, 0, 14, 9]
[14, 12, 5, 8, 4]
[2, 14, 3, 12, 1]
[7, 5, 4, 2, 11]
[12, 3, 7, 13, 0]
[4, 14, 13, 3, 7]
[9, 13, 8, 3, 12]
[1, 14, 3, 8, 4]
[3, 7, 4, 12, 13]
[1, 0, 7, 2, 4]
[7, 6, 9, 4, 10]
[9, 7, 4, 12, 10]
[3, 2, 9, 1, 8]
[14, 3, 1, 9, 0]
[14, 6, 9, 8, 3]
[10, 1, 12, 6, 3]
[14, 3, 7, 12, 9]
[3, 8, 1, 10, 0]
[1, 0, 11, 3, 13]
[11, 10, 9, 0, 5]
[1, 10, 7, 6, 4]
[7, 12, 14, 11, 10]
[12, 11, 0, 14, 5]
[9, 7, 13, 6, 4]
