P1,P2,...,Pn
[14, 5, 8, 13, 1]
[3, 9, 10, 0, 4]
[6, 0, 4, 11, 1]
[13, 9, 8, 10, 11]
[0, 6, 10, 9, 12]
[0, 5, 12, 6, 9]
[3, 8, 10, 7, 5]
[8, 4, 14, 1, 6]
[2, 10, 4, 13, 11]
[12, 2, 7, 14, 11]
[1, 11, 6, 13, 0]
[9, 5, 12, 1, 14]
[0, 9, 13, 3, 2]
[5, 0, 3, 7, 2]
[11, 9, 4, 0, 10]
[11, 7, 0, 10, 1]
[1, 11, 9, 7, 0]
[2, 0, 4, 1, 8]
[0, 7, 8, 1, 4]
[6, 3, 5, 2, 8]
[3, 0, 1, 5, 11]
[0, 4, 1, 8, 6]
[6, 2, 1, 11, 3]
[12, 13, 2, 6, 14]
[9, 11, 13, 10, 12]
[10, 3, 12, 5, 13]
[7, 0, 14, 10, 11]
[6, 12, 5, 8, 13]
[13, 6, 7, 1, 8]
[8, 2, 0, 14, 3]
[13, 8, 0, 4, 1]
[14, 4, 8, 13, 5]
[14, 9, 5, 6, 0]
[6, 12, 13, 14, 11]
[6, 9, 5, 1, 2]
[10, 8, 9, 5, 3]
[11, 3, 2, 0, 1]
[14, 0, 4, 10, 3]
[7, 14, 6, 12, 8]
[13, 12, 5, 14, 1]
