P1,P2,...,Pn
[6, 13, 12, 7]
[5, 11, 1, 13]
[4, 2, 1, 9]
[8, 10, 5, 7]
[4, 7, 6, 9]
[4, 3, 10, 6]
[14, 0, 12, 10]
[7, 8, 1, 2]
[1, 0, 9, 5]
[5, 1, 8, 4]
[6, 13, 1, 2]
[12, 8, 1, 3]
[0, 9, 7, 8]
[11, 2, 7, 14]
[4, 7, 3, 10]
[3, 9, 4, 11]
[12, 1, 9, 10]
[1, 4, 2, 13]
[13, 3, 10, 8]
[12, 14, 1, 10]
[13, 14, 3, 6]
[10, 14, 3, 9]
[5, 13, 1, 7]
[1, 8, 0, 14]
[10, 5, 13, 2]
[1, 9, 11, 14]
[14, 3, 0, 7]
[4, 8, 9, 12]
[2, 7, 1, 11]
[6, 4, 9, 13]
[13, 4, 12, 14]
[3, 1, 0, 9]
[14, 13, 6, 3]
[13, 6, 4, 2]
