P1,P2,...,Pn
[7, 1, 8, 12, 6]
[2, 14, 5, 6, 12]
[1, 9, 2, 0, 14]
[4, 7, 12, 1, 14]
[8, 3, 11, 9, 5]
[3, 9, 7, 10, 12]
[7, 13, 4, 6, 0]
[3, 9, 4, 5, 10]
[9, 7, 6, 4, 14]
[3, 0, 5, 1, 6]
[0, 3, 8, 7, 14]
[7, 5, 8, 3, 12]
[6, 12, 9, 8, 5]
[3, 10, 14, 2, 5]
[2, 11, 1, 4, 10]
[14, 9, 3, 11, 5]
[1, 5, 9, 8, 13]
[3, 4, 6, 10, 2]
[6, 11, 4, 0, 5]
[13, 6, 4, 8, 11]
[1, 4, 13, 0, 2]
[14, 5, 2, 0, 7]
[6, 4, 5, 1, 7]
[4, 1, 13, 10, 9]
[10, 14, 7, 8, 9]
[8, 13, 6, 10, 12]
[2, 10, 5, 9, 11]
[9, 1, 13, 14, 12]
[12, 2, 3, 7, 9]
[11, 5, 13, 8, 7]
[9, 0, 2, 7, 12]
[7, 10, 13, 6, 0]
[4, 13, 9, 8, 12]
[7, 9, 13, 12, 14]
[5, 8, 2, 12, 14]
[1, 14, 8, 4, 5]
[11, 10, 14, 1, 4]
[6, 13, 10, 4, 7]
[10, 1, 9, 4, 12]
[0, 8, 7, 9, 3]
[12, 11, 4, 10, 9]
[13, 0, 12, 3, 6]
[12, 7, 11, 14, 4]
[7, 8, 14, 9, 1]
[8, 12, 6, 13, 2]
[13, 10, 12, 3, 9]
[8, 13, 2, 5, 11]
[6, 10, 5, 11, 12]
[7, 14, 6, 2, 13]
[14, 7, 11, 5, 10]
[6, 8, 1, 10, 9]
[12, 13, 2, 1, 5]
[12, 13, 2, 14, 0]
[6, 2, 14, 13, 12]
[6, 13, 2, 10, 14]
[4, 10, 6, 1, 2]
[1, 14, 5, 4, 11]
[11, 1, 3, 12, 4]
[8, 14, 1, 7, 9]
[0, 13, 7, 8, 2]
[8, 12, 4, 13, 9]
[3, 12, 9, 4, 0]
[3, 8, 11, 2, 7]
[11, 0, 8, 4, 7]
[7, 11, 14, 3, 0]
[3, 2, 0, 14, 12]
[7, 4, 2, 10, 14]
[2, 0, 1, 5, 11]
[3, 8, 7, 10, 14]
[3, 8, 10, 12, 1]
[10, 8, 13, 3, 2]
[10, 4, 14, 11, 9]
[5, 1, 12, 9, 4]
[12, 5, 2, 7, 11]
[6, 7, 8, 1, 12]
[2, 11, 13, 7, 14]
[0, 9, 2, 5, 12]
[7, 4, 5, 8, 14]
[0, 14, 4, 10, 5]
[9, 14, 7, 4, 8]
[12, 0, 1, 5, 14]
[14, 5, 3, 12, 0]
[10, 7, 0, 14, 3]
[8, 4, 12, 2, 11]
[11, 10, 1, 6, 13]
[13, 1, 8, 4, 14]
[13, 2, 9, 3, 4]
[14, 4, 5, 12, 0]
[11, 14, 1, 8, 13]
[12, 2, 14, 0, 13]
[6, 9, 8, 11, 3]
[13, 12, 8, 0, 9]
[6, 7, 8, 13, 1]
[5, 3, 13, 2, 10]
[8, 13, 3, 9, 11]
[1, 8, 5, 0, 2]
[12, 7, 3, 11, 14]
[8, 0, 3, 11, 7]
[10, 2, 12, 1, 4]
[2, 13, 14, 1, 7]
[11, 12, 14, 13, 2]
[9, 4, 8, 2, 12]
[3, 12, 9, 5, 6]
[9, 1, 0, 10, 4]
[12, 2, 9, 13, 10]
[3, 8, 14, 0, 5]
[14, 5, 7, 8, 10]
[10, 3, 9, 1, 13]
[4, 12, 3, 0, 10]
[3, 0, 1, 14, 9]
[3, 13, 9, 12, 1]
[0, 4, 14, 1, 8]
[3, 4, 8, 11, 2]
[10, 13, 2, 9, 11]
[4, 1, 13, 10, 5]
[2, 1, 6, 10, 0]
[5, 2, 11, 14, 4]
[2, 0, 6, 9, 7]
[0, 7, 4, 3, 11]
[14, 6, 9, 8, 4]
[7, 4, 8, 1, 5]
[4, 14, 13, 2, 3]
[1, 7, 9, 8, 13]
[10, 4, 13, 11, 9]
