P1,P2,...,Pn
[5, 0, 13, 6, 4]
[3, 0, 2, 7, 1]
[4, 8, 6, 7, 0]
[8, 14, 7, 2, 6]
[6, 2, 5, 14, 9]
[9, 6, 5, 1, 0]
[8, 7, 11, 9, 2]
[7, 1, 12, 6, 0]
[13, 9, 3, 0, 2]
[4, 9, 14, 10, 7]
[11, 2, 14, 6, 9]
[14, 9, 7, 10, 6]
[13, 9, 1, 3, 7]
[11, 12, 13, 2, 5]
[11, 0, 7, 12, 2]
[4, 9, 10, 0, 6]
[7, 3, 9, 13, 0]
[5, 7, 9, 3, 13]
[3, 7, 0, 14, 9]
[3, 14, 5, 6, 8]
[14, 13, 2, 11, 8]
[2, 11, 5, 1, 4]
[8, 4, 1, 3, 11]
[0, 8, 5, 11, 12]
[6, 2, 13, 0, 1]
[11, 10, 8, 6, 9]
[11, 3, 1, 13, 10]
[0, 4, 2, 8, 13]
[1, 0, 11, 14, 9]
[0, 7, 14, 11, 3]
[4, 5, 10, 1, 7]
[12, 8, 11, 13, 3]
[8, 4, 7, 3, 12]
[3, 5, 13, 7, 14]
[1, 13, 11, 12, 9]
[9, 8, 2, 13, 6]
[6, 4, 1, 5, 10]
[0, 8, 7, 1, 12]
[12, 6, 5, 11, 1]
[10, 8, 4, 1, 2]
[9, 13, 10, 7, 0]
[2, 6, 9, 7, 8]
[10, 14, 2, 12, 3]
[4, 14, 8, 10, 3]
[13, 8, 14, 3, 7]
[10, 1, 7, 6, 11]
[10, 2, 9, 6, 3]
[5, 10, 11, 2, 8]
[5, 13, 9, 14, 2]
[5, 9, 2, 4, 7]
[4, 7, 9, 11, 5]
[11, 3, 14, 10, 12]
[14, 11, 0, 6, 10]
[4, 13, 6, 1, 7]
[14, 1, 3, 7, 2]
[3, 12, 10, 4, 9]
[13, 5, 8, 11, 2]
[5, 9, 10, 0, 7]
[5, 1, 4, 0, 12]
[14, 1, 10, 13, 4]
[3, 11, 10, 1, 0]
[11, 6, 4, 14, 8]
[6, 0, 8, 12, 5]
[6, 8, 3, 2, 4]
[8, 5, 7, 10, 0]
[13, 3, 0, 14, 6]
[5, 9, 10, 2, 3]
[3, 0, 8, 4, 14]
[1, 11, 5, 0, 7]
[12, 5, 3, 1, 11]
[9, 3, 10, 14, 5]
[4, 7, 10, 3, 9]
[3, 4, 6, 5, 7]
[12, 11, 1, 14, 3]
[1, 6, 10, 7, 14]
[10, 3, 1, 13, 4]
[2, 3, 9, 5, 1]
[8, 13, 6, 9, 0]
[10, 9, 4, 1, 13]
[11, 7, 9, 6, 1]
[11, 14, 8, 0, 3]
[14, 12, 8, 7, 11]
[5, 2, 9, 8, 1]
[11, 2, 8, 0, 6]
[14, 7, 3, 13, 6]
[11, 13, 3, 6, 7]
[13, 9, 7, 10, 3]
[7, 6, 5, 14, 9]
[9, 2, 13, 14, 12]
[11, 6, 4, 0, 14]
[6, 2, 3, 9, 10]
[4, 10, 6, 0, 11]
[14, 6, 1, 11, 4]
[7, 0, 10, 11, 9]
[4, 2, 14, 10, 0]
[2, 1, 13, 9, 5]
[14, 12, 13, 4, 8]
[2, 11, 4, 7, 9]
[11, 12, 0, 7, 3]
[8, 11, 1, 14, 3]
[7, 14, 4, 2, 13]
[12, 8, 2, 10, 3]
[0, 9, 3, 10, 1]
[12, 2, 7, 1, 5]
