P1,P2,...,Pn
[1, 7, 4, 13, 14]
[2, 12, 11, 1, 5]
[9, 1, 4, 11, 3]
[6, 13, 5, 0, 8]
[10, 9, 1, 5, 4]
[7, 10, 13, 9, 2]
[7, 3, 1, 12, 8]
[12, 10, 3, 2, 8]
[11, 9, 5, 6, 0]
[7, 13, 10, 4, 2]
[4, 14, 1, 8, 13]
[10, 12, 7, 6, 9]
[6, 13, 10, 1, 9]
[7, 12, 4, 11, 2]
[4, 3, 8, 12, 1]
[6, 3, 11, 8, 7]
[10, 13, 7, 11, 3]
[9, 5, 2, 10, 4]
[6, 9, 14, 0, 11]
[4, 13, 12, 10, 8]
[0, 6, 1, 3, 12]
[3, 14, 4, 0, 9]
[8, 10, 4, 9, 0]
[4, 7, 6, 2, 8]
[2, 11, 7, 10, 13]
[12, 14, 13, 3, 8]
[10, 2, 1, 11, 7]
[10, 2, 12, 1, 3]
[11, 5, 1, 0, 7]
[8, 1, 11, 0, 9]
[11, 14, 10, 12, 0]
[5, 2, 4, 9, 0]
[3, 8, 4, 2, 13]
[14, 10, 6, 9, 7]
[14, 4, 9, 11, 10]
[3, 1, 0, 6, 11]
[6, 9, 11, 13, 0]
[6, 2, 13, 5, 3]
[3, 1, 10, 12, 6]
[5, 12, 0, 7, 8]
[7, 13, 11, 9, 1]
[12, 9, 13, 3, 5]
[1, 10, 3, 9, 11]
[11, 1, 12, 2, 6]
[7, 13, 8, 1, 4]
[7, 13, 14, 3, 6]
[9, 13, 4, 11, 8]
[2, 12, 13, 8, 4]
[10, 4, 2, 1, 8]
[4, 6, 5, 7, 8]
[11, 14, 12, 4, 2]
[5, 9, 12, 6, 10]
[13, 5, 8, 0, 1]
[12, 7, 9, 8, 6]
[0, 10, 4, 13, 8]
[14, 10, 11, 12, 7]
[7, 5, 10, 0, 6]
[0, 5, 3, 13, 2]
[11, 13, 7, 10, 4]
[9, 2, 13, 11, 5]
[8, 12, 13, 7, 3]
[13, 0, 6, 4, 1]
[12, 0, 6, 13, 14]
[5, 4, 13, 0, 6]
[12, 13, 9, 2, 8]
[5, 9, 6, 11, 3]
[11, 7, 2, 5, 13]
[9, 11, 2, 3, 14]
[1, 11, 9, 5, 10]
[0, 14, 13, 7, 11]
[6, 12, 3, 7, 0]
[10, 14, 9, 12, 5]
[10, 8, 14, 6, 4]
[7, 12, 2, 5, 10]
[14, 10, 8, 0, 13]
[3, 9, 7, 6, 13]
[0, 2, 10, 12, 7]
[9, 11, 7, 0, 5]
[7, 12, 8, 2, 9]
[8, 12, 7, 4, 9]
[13, 2, 10, 3, 8]
[14, 1, 5, 3, 6]
[3, 0, 7, 2, 4]
[9, 4, 5, 6, 0]
[7, 12, 6, 8, 5]
[2, 5, 10, 7, 8]
[4, 0, 2, 13, 11]
[7, 0, 8, 4, 12]
[0, 7, 12, 11, 9]
[1, 7, 4, 11, 8]
[14, 9, 11, 0, 3]
[9, 7, 3, 8, 13]
[12, 6, 8, 2, 5]
[14, 2, 6, 0, 3]
[13, 5, 7, 10, 11]
