P1,P2,...,Pn
[2, 13, 9, 12, 7]
[4, 11, 0, 5, 2]
[13, 8, 2, 6, 3]
[8, 9, 10, 7, 5]
[3, 2, 0, 5, 6]
[2, 5, 8, 6, 7]
[10, 8, 1, 13, 6]
[6, 5, 4, 11, 13]
[5, 6, 4, 10, 3]
[10, 12, 6, 4, 3]
[13, 9, 10, 5, 8]
[14, 5, 11, 10, 8]
[9, 2, 4, 5, 11]
[10, 14, 11, 13, 9]
[14, 8, 10, 6, 5]
[8, 13, 3, 4, 9]
[13, 2, 6, 14, 3]
[10, 1, 9, 8, 2]
[0, 12, 6, 2, 7]
[12, 6, 4, 14, 13]
[4, 8, 1, 10, 3]
[6, 13, 14, 2, 10]
[1, 4, 11, 0, 2]
[12, 8, 2, 14, 4]
[14, 9, 11, 4, 0]
[13, 0, 11, 4, 12]
[6, 0, 3, 12, 9]
[11, 10, 14, 8, 4]
[3, 14, 10, 2, 11]
[14, 5, 13, 6, 0]
[8, 10, 12, 7, 3]
[10, 1, 8, 7, 14]
[7, 14, 4, 10, 12]
[1, 7, 2, 9, 10]
[12, 6, 2, 5, 8]
[13, 9, 3, 5, 2]
[0, 2, 1, 13, 11]
[3, 5, 8, 1, 10]
[12, 13, 3, 10, 0]
[6, 3, 12, 11, 4]
[10, 4, 8, 2, 1]
[3, 6, 14, 9, 0]
[0, 8, 11, 5, 1]
[0, 8, 2, 1, 9]
[7, 14, 6, 3, 8]
[5, 8, 3, 9, 14]
[0, 13, 7, 3, 2]
[7, 11, 4, 6, 5]
[5, 12, 1, 8, 0]
[8, 2, 1, 6, 12]
[7, 14, 0, 13, 6]
[2, 9, 3, 1, 10]
[10, 9, 4, 12, 6]
[6, 9, 2, 1, 3]
[7, 2, 10, 13, 1]
[8, 6, 12, 7, 14]
[13, 5, 6, 8, 7]
[12, 11, 3, 2, 4]
[4, 11, 7, 3, 14]
[0, 14, 7, 3, 9]
[1, 0, 11, 5, 13]
[9, 2, 12, 4, 8]
[12, 1, 13, 6, 4]
[12, 9, 2, 8, 6]
[8, 7, 3, 13, 14]
[1, 14, 5, 2, 9]
[8, 14, 10, 6, 11]
[14, 10, 1, 6, 3]
[5, 13, 1, 8, 0]
[1, 6, 5, 14, 9]
[4, 6, 14, 3, 5]
[4, 0, 5, 8, 13]
[1, 4, 6, 7, 11]
[14, 12, 5, 2, 10]
[1, 5, 11, 12, 9]
[14, 0, 12, 1, 9]
[10, 3, 1, 7, 0]
[9, 4, 1, 13, 0]
[0, 13, 10, 14, 9]
[9, 8, 13, 4, 10]
[10, 2, 6, 0, 4]
[10, 3, 2, 6, 9]
[0, 14, 11, 3, 2]
[8, 5, 9, 12, 3]
[10, 3, 4, 0, 11]
[12, 6, 10, 5, 8]
[6, 5, 0, 2, 4]
[10, 13, 11, 2, 8]
[0, 7, 11, 3, 2]
[13, 9, 5, 8, 0]
[11, 10, 8, 4, 6]
[1, 5, 10, 0, 3]
[4, 14, 13, 1, 8]
[8, 2, 4, 3, 12]
[4, 9, 3, 8, 1]
[5, 9, 13, 11, 3]
[0, 8, 13, 6, 3]
[2, 10, 0, 7, 14]
[2, 8, 0, 9, 13]
[8, 5, 11, 6, 13]
[12, 5, 14, 0, 10]
[1, 9, 12, 3, 5]
[13, 6, 5, 4, 1]
[1, 3, 7, 2, 5]
[4, 13, 14, 5, 3]
[5, 11, 10, 7, 0]
[3, 1, 11, 14, 12]
[1, 4, 10, 7, 11]
[10, 0, 7, 5, 2]
[11, 4, 2, 0, 8]
[3, 1, 4, 14, 0]
[8, 13, 14, 10, 3]
[0, 4, 9, 13, 10]
[1, 11, 0, 5, 2]
[14, 2, 6, 10, 12]
[8, 4, 5, 2, 12]
[13, 8, 12, 9, 4]
[5, 12, 3, 10, 6]
[5, 2, 7, 8, 4]
[9, 11, 6, 10, 8]
[6, 0, 1, 14, 10]
[3, 10, 5, 13, 8]
[9, 12, 10, 1, 2]
[11, 5, 9, 14, 2]
[6, 7, 1, 3, 2]
[2, 7, 3, 4, 6]
[6, 4, 10, 13, 12]
[9, 12, 0, 2, 13]
[14, 8, 9, 6, 12]
[0, 13, 9, 7, 3]
[9, 2, 4, 3, 1]
[10, 14, 9, 4, 2]
[3, 8, 5, 10, 12]
[7, 4, 5, 13, 6]
[11, 10, 1, 12, 6]
[1, 3, 8, 14, 10]
[12, 7, 6, 11, 4]
[7, 10, 14, 2, 3]
[3, 8, 6, 13, 14]
[8, 14, 13, 4, 1]
[1, 6, 2, 14, 7]
[9, 11, 3, 7, 2]
[7, 3, 14, 1, 12]
[4, 1, 7, 12, 2]
[5, 6, 7, 8, 1]
[5, 13, 12, 11, 8]
[11, 12, 4, 9, 6]
[9, 7, 3, 4, 1]
[2, 8, 7, 12, 14]
[12, 14, 10, 7, 6]
[11, 6, 12, 7, 4]
[6, 3, 1, 9, 0]
[1, 12, 14, 13, 7]
[10, 0, 6, 13, 11]
[1, 11, 0, 2, 9]
[7, 6, 9, 5, 10]
[0, 9, 11, 12, 2]
[12, 3, 2, 6, 13]
[1, 6, 4, 8, 10]
[12, 14, 11, 1, 5]
[9, 2, 4, 6, 3]
[9, 5, 7, 3, 11]
[9, 7, 5, 10, 11]
[1, 6, 14, 8, 4]
[12, 6, 2, 3, 14]
[7, 8, 12, 4, 10]
[7, 4, 13, 3, 0]
[14, 1, 9, 8, 6]
[4, 10, 0, 12, 9]
[8, 10, 14, 13, 7]
[11, 5, 14, 0, 4]
[11, 7, 10, 8, 2]
[14, 4, 7, 11, 10]
[3, 14, 13, 5, 7]
[5, 11, 8, 13, 2]
[7, 10, 4, 9, 14]
[0, 11, 6, 9, 7]
[1, 6, 0, 10, 13]
[9, 4, 10, 3, 0]
[3, 2, 5, 9, 12]
[0, 13, 2, 1, 4]
[0, 1, 3, 13, 2]
[1, 4, 6, 2, 5]
[4, 7, 1, 9, 10]
[13, 0, 1, 2, 3]
[0, 3, 10, 6, 13]
[7, 1, 9, 11, 12]
[14, 0, 9, 7, 12]
[8, 4, 7, 11, 9]
[11, 6, 0, 1, 9]
[9, 3, 2, 6, 8]
[13, 2, 5, 8, 14]
[13, 6, 4, 5, 12]
[1, 13, 14, 9, 10]
[5, 3, 10, 0, 13]
[14, 4, 2, 1, 3]
[8, 13, 6, 12, 2]
[11, 12, 1, 8, 9]
[4, 5, 11, 12, 1]
[10, 12, 1, 3, 11]
[12, 7, 4, 8, 9]
[6, 3, 10, 14, 12]
[3, 13, 5, 4, 6]
[6, 3, 1, 10, 9]
[3, 12, 7, 1, 0]
[10, 3, 12, 6, 0]
[10, 3, 1, 0, 5]
[12, 2, 7, 4, 1]
[9, 6, 5, 11, 4]
[8, 10, 12, 11, 1]
[4, 7, 3, 2, 0]
[6, 1, 11, 8, 7]
[1, 2, 12, 9, 8]
[5, 11, 4, 12, 14]
[9, 11, 5, 12, 4]
[5, 8, 14, 7, 11]
[0, 7, 3, 8, 4]
[6, 8, 13, 4, 7]
[7, 9, 1, 14, 3]
[3, 6, 10, 13, 5]
[0, 10, 1, 4, 13]
[5, 0, 6, 12, 3]
[1, 8, 12, 14, 11]
[1, 9, 14, 13, 0]
[7, 13, 8, 10, 5]
[13, 2, 14, 1, 10]
[6, 13, 1, 12, 8]
[14, 2, 5, 11, 7]
[8, 10, 0, 1, 6]
[7, 14, 8, 4, 1]
[1, 8, 7, 14, 0]
[8, 10, 7, 3, 0]
[12, 14, 2, 0, 6]
[9, 6, 3, 2, 1]
[3, 12, 5, 8, 0]
[14, 13, 2, 11, 0]
[6, 13, 2, 10, 4]
[5, 8, 6, 14, 3]
[12, 13, 4, 10, 14]
[9, 14, 0, 8, 2]
[2, 0, 1, 5, 12]
[7, 3, 12, 9, 10]
[5, 12, 9, 10, 3]
[6, 7, 1, 9, 8]
[7, 8, 1, 11, 6]
[4, 2, 14, 3, 13]
[8, 6, 11, 13, 0]
[9, 1, 13, 12, 2]
[1, 8, 14, 7, 9]
[5, 14, 10, 2, 1]
[11, 4, 12, 2, 9]
[4, 1, 14, 13, 5]
[9, 7, 8, 12, 10]
[11, 1, 8, 6, 5]
[8, 2, 12, 5, 11]
[11, 7, 5, 8, 2]
[0, 11, 10, 2, 3]
[7, 5, 13, 10, 12]
[0, 11, 14, 6, 4]
[9, 10, 14, 3, 1]
[2, 11, 4, 14, 12]
[3, 10, 9, 0, 12]
[13, 6, 1, 3, 11]
[11, 12, 5, 10, 8]
[6, 8, 2, 1, 4]
[5, 3, 7, 11, 8]
[14, 13, 5, 11, 10]
[6, 11, 4, 1, 13]
[9, 5, 0, 4, 12]
[1, 8, 0, 12, 2]
[0, 2, 10, 5, 4]
[7, 1, 0, 8, 6]
[3, 7, 14, 10, 11]
[7, 13, 2, 10, 9]
[14, 10, 12, 13, 9]
[11, 13, 9, 0, 3]
[6, 9, 3, 12, 7]
[5, 7, 13, 8, 2]
[13, 5, 7, 12, 1]
[10, 6, 13, 4, 1]
[14, 1, 9, 12, 13]
[3, 4, 6, 11, 14]
[2, 3, 12, 10, 11]
[6, 12, 8, 11, 10]
[6, 10, 2, 12, 3]
[7, 6, 5, 1, 14]
[9, 11, 14, 0, 4]
[12, 0, 10, 13, 5]
[2, 9, 8, 12, 0]
[12, 13, 14, 9, 3]
[11, 6, 8, 9, 12]
[14, 12, 2, 4, 1]
[7, 10, 8, 12, 4]
[9, 5, 3, 13, 8]
[6, 0, 10, 14, 11]
[6, 0, 4, 13, 1]
[1, 13, 10, 3, 7]
[10, 1, 4, 8, 2]
[4, 10, 11, 2, 5]
[4, 6, 7, 3, 5]
[6, 2, 13, 5, 9]
[10, 6, 9, 11, 1]
[13, 4, 11, 7, 9]
[4, 3, 10, 14, 0]
[0, 9, 13, 12, 14]
[8, 13, 6, 12, 1]
[9, 13, 7, 3, 2]
[4, 3, 7, 11, 6]
[1, 0, 7, 11, 13]
[7, 8, 1, 4, 10]
[9, 2, 8, 1, 13]
[13, 7, 9, 1, 8]
[3, 7, 1, 11, 12]
[10, 3, 11, 7, 2]
[7, 1, 10, 5, 3]
[1, 10, 3, 12, 13]
[9, 12, 5, 7, 6]
[7, 12, 14, 8, 4]
[2, 13, 6, 8, 12]
[6, 11, 12, 14, 8]
[5, 12, 4, 0, 7]
[1, 4, 9, 12, 5]
[10, 9, 11, 13, 14]
[7, 1, 2, 13, 0]
[6, 5, 13, 1, 4]
[5, 0, 11, 4, 10]
[11, 7, 1, 6, 8]
[11, 3, 4, 0, 10]
[0, 11, 5, 1, 4]
[9, 10, 3, 13, 5]
[2, 9, 0, 11, 10]
[4, 7, 13, 2, 1]
[4, 0, 7, 6, 1]
[12, 7, 9, 4, 10]
[1, 3, 4, 0, 12]
[9, 10, 11, 2, 12]
[0, 6, 4, 13, 1]
[14, 0, 9, 10, 1]
[9, 3, 8, 7, 4]
[6, 1, 3, 10, 9]
[0, 10, 8, 1, 7]
[5, 0, 7, 12, 14]
[14, 11, 13, 7, 3]
[4, 10, 2, 9, 12]
[14, 3, 0, 9, 6]
[14, 0, 10, 4, 9]
[8, 12, 13, 10, 4]
[12, 5, 11, 8, 13]
[7, 5, 1, 12, 6]
[8, 2, 7, 4, 3]
[6, 5, 7, 13, 12]
[7, 5, 11, 6, 1]
[11, 13, 3, 10, 6]
