P1,P2,...,Pn
[6, 8, 3, 7, 5]
[9, 5, 8, 2, 6]
[1, 9, 4, 5, 7]
[7, 6, 13, 3, 10]
[10, 6, 2, 9, 5]
[11, 6, 4, 13, 0]
[6, 14, 5, 10, 0]
[14, 9, 6, 10, 12]
[10, 2, 7, 12, 11]
[8, 10, 2, 0, 5]
[2, 12, 8, 13, 11]
[10, 6, 11, 8, 4]
[14, 6, 1, 9, 3]
[4, 14, 3, 1, 13]
[4, 3, 11, 5, 13]
[0, 14, 7, 12, 10]
[13, 3, 0, 9, 8]
[4, 5, 3, 14, 13]
[0, 9, 14, 12, 11]
[0, 11, 1, 3, 13]
[9, 8, 10, 0, 3]
[13, 12, 11, 5, 14]
[12, 14, 11, 5, 3]
[0, 3, 5, 13, 7]
[1, 10, 9, 12, 6]
[4, 0, 5, 10, 13]
[8, 9, 14, 0, 4]
[6, 8, 14, 11, 0]
[6, 14, 5, 7, 0]
[12, 0, 1, 7, 4]
[3, 5, 13, 1, 4]
[6, 1, 0, 7, 8]
[5, 14, 2, 6, 10]
[4, 1, 14, 8, 7]
[14, 13, 1, 2, 4]
[5, 9, 4, 3, 14]
[13, 10, 3, 11, 2]
[10, 0, 7, 8, 11]
[0, 6, 2, 12, 8]
[5, 10, 6, 9, 14]
[2, 8, 3, 4, 12]
[2, 0, 10, 12, 11]
[9, 8, 11, 12, 7]
[13, 12, 3, 0, 9]
[5, 1, 3, 0, 2]
[0, 3, 10, 4, 8]
[2, 3, 5, 4, 7]
[5, 14, 2, 10, 6]
[9, 5, 4, 6, 12]
[1, 2, 13, 9, 14]
[2, 3, 4, 14, 9]
[5, 4, 14, 3, 10]
[12, 5, 1, 13, 10]
[12, 0, 14, 4, 9]
[12, 0, 2, 11, 10]
[1, 12, 3, 10, 0]
[3, 12, 4, 9, 14]
[0, 2, 5, 7, 14]
[7, 3, 4, 11, 12]
[8, 12, 0, 11, 10]
[3, 7, 5, 2, 14]
[1, 10, 8, 14, 0]
[4, 0, 7, 13, 11]
[7, 8, 5, 6, 11]
[11, 1, 2, 10, 6]
[13, 8, 14, 6, 5]
[7, 10, 8, 2, 0]
[11, 7, 9, 4, 8]
[10, 7, 6, 13, 5]
[9, 13, 0, 3, 5]
[2, 9, 12, 10, 11]
[2, 13, 4, 9, 6]
[9, 12, 1, 0, 6]
[9, 7, 10, 11, 6]
[3, 7, 9, 2, 11]
[5, 12, 0, 10, 6]
[2, 12, 3, 7, 0]
[11, 4, 8, 5, 6]
[12, 1, 6, 4, 3]
[7, 4, 5, 11, 0]
[9, 14, 8, 12, 13]
[8, 11, 0, 6, 2]
[6, 8, 2, 4, 5]
[6, 0, 12, 8, 10]
[0, 7, 3, 1, 5]
[12, 3, 8, 5, 4]
[2, 11, 1, 4, 10]
[13, 3, 10, 1, 0]
[12, 9, 14, 13, 4]
[0, 1, 10, 12, 14]
[9, 11, 3, 6, 7]
[8, 14, 2, 7, 0]
[11, 3, 12, 1, 2]
[14, 9, 4, 2, 7]
[8, 7, 3, 14, 2]
[2, 1, 8, 6, 3]
[11, 10, 1, 12, 13]
[12, 14, 7, 3, 1]
[14, 12, 10, 3, 6]
[8, 12, 13, 14, 0]
[9, 10, 12, 5, 13]
[14, 5, 12, 9, 11]
[4, 3, 8, 2, 13]
[4, 8, 13, 2, 12]
[0, 11, 9, 5, 3]
[5, 13, 6, 10, 9]
[10, 13, 5, 14, 1]
[9, 12, 8, 11, 6]
[2, 10, 8, 5, 9]
[9, 10, 0, 11, 4]
[13, 5, 3, 1, 9]
[8, 2, 9, 10, 12]
[7, 12, 6, 4, 11]
[7, 8, 9, 3, 4]
[13, 11, 14, 2, 12]
[3, 1, 12, 6, 10]
[7, 0, 1, 10, 14]
[6, 4, 11, 5, 14]
[0, 11, 3, 13, 12]
[3, 9, 2, 11, 8]
[6, 7, 5, 13, 8]
[14, 2, 8, 3, 6]
[10, 11, 5, 0, 14]
[8, 1, 14, 4, 2]
[12, 8, 13, 1, 14]
[11, 3, 2, 12, 4]
[14, 1, 9, 3, 13]
[11, 6, 1, 3, 5]
[1, 4, 7, 8, 0]
[7, 9, 12, 10, 13]
[13, 8, 10, 2, 3]
[1, 3, 8, 5, 4]
[4, 14, 7, 3, 8]
[14, 13, 3, 10, 2]
[8, 9, 5, 11, 4]
[8, 5, 9, 3, 0]
[11, 3, 12, 4, 2]
[5, 1, 8, 4, 10]
[6, 4, 1, 2, 0]
[4, 3, 6, 14, 10]
[0, 10, 4, 6, 9]
[13, 6, 8, 11, 7]
[13, 12, 2, 3, 11]
[6, 7, 10, 3, 8]
[10, 13, 14, 2, 9]
[11, 3, 13, 14, 12]
[14, 1, 2, 12, 13]
[7, 9, 14, 5, 0]
[1, 10, 3, 2, 4]
[0, 11, 13, 14, 6]
[1, 3, 5, 8, 14]
[9, 5, 7, 12, 2]
[11, 3, 10, 9, 4]
[12, 5, 13, 7, 6]
[1, 10, 8, 2, 4]
[6, 9, 12, 8, 3]
[7, 3, 0, 2, 12]
[9, 0, 6, 2, 4]
[2, 14, 12, 13, 7]
[2, 13, 12, 8, 9]
[1, 10, 12, 8, 14]
[6, 11, 5, 4, 3]
[0, 3, 8, 10, 12]
[9, 1, 14, 3, 4]
[7, 4, 12, 0, 2]
[4, 9, 14, 0, 11]
[1, 9, 3, 4, 12]
[10, 3, 11, 6, 12]
[5, 9, 2, 1, 13]
[13, 8, 0, 7, 9]
[6, 13, 14, 10, 5]
[0, 1, 14, 6, 3]
[10, 3, 2, 9, 6]
[11, 3, 1, 5, 10]
[4, 12, 9, 14, 10]
[11, 14, 13, 1, 0]
[7, 0, 13, 5, 1]
[6, 7, 3, 4, 8]
[10, 4, 13, 8, 14]
[0, 13, 2, 12, 8]
[11, 0, 4, 5, 6]
[14, 12, 5, 7, 2]
[1, 13, 8, 7, 4]
[10, 9, 1, 14, 3]
[12, 6, 10, 9, 1]
[13, 4, 11, 14, 5]
[3, 13, 5, 4, 7]
[14, 6, 8, 1, 7]
[0, 10, 7, 13, 2]
[2, 13, 1, 8, 14]
[5, 4, 0, 2, 7]
[1, 8, 13, 14, 9]
[2, 4, 9, 13, 11]
[10, 9, 7, 0, 12]
[10, 9, 8, 12, 14]
[11, 8, 6, 12, 0]
[8, 5, 2, 4, 3]
[9, 1, 4, 7, 8]
[13, 6, 3, 1, 9]
[12, 3, 13, 8, 1]
[8, 13, 14, 4, 7]
[6, 4, 8, 5, 2]
[14, 6, 10, 12, 13]
[13, 14, 10, 9, 4]
[12, 5, 8, 6, 14]
[8, 11, 10, 5, 14]
[13, 3, 0, 8, 1]
[12, 6, 1, 13, 4]
[13, 3, 7, 12, 14]
[9, 0, 8, 3, 13]
[13, 8, 6, 5, 3]
[4, 0, 3, 9, 2]
[10, 0, 11, 9, 14]
[3, 13, 14, 8, 0]
[1, 0, 7, 6, 8]
[2, 5, 9, 4, 11]
[1, 9, 2, 8, 6]
[3, 0, 14, 10, 1]
[7, 0, 10, 14, 1]
[2, 10, 3, 1, 9]
[10, 0, 1, 14, 7]
[3, 7, 6, 5, 9]
[10, 2, 1, 13, 0]
[7, 13, 6, 9, 14]
[0, 9, 12, 2, 11]
[0, 5, 12, 14, 4]
[0, 3, 6, 11, 2]
[4, 2, 8, 1, 6]
[8, 3, 10, 6, 12]
[11, 2, 12, 3, 13]
