P1,P2,...,Pn
[11, 9, 2, 8, 12]
[0, 10, 11, 9, 12]
[14, 8, 2, 1, 13]
[11, 2, 4, 7, 14]
[1, 12, 6, 4, 14]
[13, 10, 9, 5, 2]
[12, 8, 4, 7, 5]
[11, 8, 5, 13, 3]
[6, 2, 0, 9, 7]
[11, 5, 9, 14, 13]
[0, 14, 4, 1, 6]
[12, 13, 8, 9, 2]
[2, 4, 8, 6, 14]
[11, 3, 13, 10, 14]
[13, 11, 9, 5, 8]
[3, 5, 10, 2, 7]
[3, 14, 0, 5, 6]
[12, 4, 6, 9, 3]
[2, 4, 13, 3, 11]
[12, 5, 11, 13, 4]
[3, 6, 1, 11, 13]
[11, 6, 10, 5, 12]
[8, 2, 3, 0, 4]
[9, 5, 14, 4, 2]
[11, 3, 13, 10, 12]
[3, 12, 1, 0, 13]
[12, 3, 2, 6, 5]
[11, 7, 1, 9, 8]
[0, 12, 5, 13, 9]
[14, 8, 12, 6, 7]
[2, 8, 5, 4, 10]
[5, 9, 3, 2, 6]
[10, 13, 5, 3, 8]
[4, 0, 14, 13, 6]
[9, 0, 1, 8, 7]
[3, 11, 5, 0, 2]
[13, 3, 8, 7, 5]
[8, 1, 10, 3, 14]
[1, 2, 0, 5, 14]
[4, 7, 6, 9, 2]
[2, 10, 14, 7, 0]
[12, 14, 3, 8, 4]
[6, 11, 2, 0, 8]
[5, 10, 11, 14, 2]
[4, 2, 7, 13, 12]
[7, 3, 0, 2, 4]
[1, 13, 7, 12, 3]
[9, 10, 13, 6, 2]
[12, 10, 11, 14, 0]
[2, 0, 11, 6, 5]
[6, 12, 8, 1, 9]
[9, 6, 7, 13, 3]
[14, 6, 10, 9, 4]
[14, 9, 13, 4, 6]
[3, 5, 8, 14, 2]
[4, 3, 1, 10, 14]
[4, 7, 3, 14, 0]
[10, 13, 9, 2, 3]
[6, 9, 3, 2, 0]
[9, 7, 1, 6, 11]
[12, 1, 4, 14, 8]
[11, 4, 7, 2, 0]
[13, 5, 9, 3, 4]
[6, 11, 8, 9, 7]
[6, 13, 10, 11, 9]
[3, 9, 8, 5, 4]
[14, 8, 4, 13, 9]
[9, 14, 1, 7, 3]
[9, 6, 1, 13, 5]
[0, 3, 1, 14, 10]
[10, 4, 5, 0, 6]
[8, 3, 10, 12, 13]
[3, 6, 13, 10, 5]
[7, 12, 5, 13, 2]
[10, 6, 14, 2, 9]
[13, 14, 4, 5, 8]
[8, 0, 14, 4, 5]
[1, 0, 14, 6, 7]
[14, 12, 1, 6, 8]
[9, 0, 6, 13, 2]
[11, 6, 14, 4, 8]
[6, 10, 9, 1, 4]
[9, 14, 0, 5, 7]
[5, 3, 10, 11, 9]
[1, 8, 9, 6, 3]
[11, 10, 1, 12, 2]
[12, 13, 8, 4, 0]
[1, 0, 12, 4, 5]
[2, 1, 3, 4, 14]
[4, 12, 14, 7, 6]
[7, 10, 11, 9, 1]
[8, 2, 10, 0, 12]
[1, 13, 10, 5, 14]
[8, 3, 12, 14, 9]
[13, 4, 2, 10, 7]
[4, 13, 3, 14, 8]
[4, 7, 1, 2, 5]
[6, 2, 1, 4, 5]
[10, 11, 0, 5, 9]
[7, 8, 13, 5, 2]
[5, 10, 9, 1, 11]
[11, 8, 6, 7, 13]
[5, 9, 0, 1, 14]
[6, 0, 7, 9, 10]
[14, 7, 12, 10, 5]
[0, 9, 6, 8, 2]
[14, 11, 10, 6, 13]
[4, 12, 8, 3, 13]
[6, 3, 10, 9, 1]
[2, 7, 14, 8, 12]
[2, 12, 1, 9, 6]
[2, 10, 4, 3, 6]
[7, 4, 3, 10, 2]
[2, 12, 10, 7, 9]
[0, 8, 13, 14, 5]
[3, 1, 10, 0, 6]
[11, 1, 3, 14, 7]
[10, 13, 1, 4, 9]
[0, 9, 14, 6, 7]
[6, 12, 10, 8, 7]
[4, 12, 5, 11, 13]
[5, 11, 1, 0, 7]
[8, 2, 1, 6, 5]
[5, 4, 14, 9, 1]
[3, 5, 10, 8, 0]
[14, 3, 2, 11, 9]
[0, 9, 6, 7, 10]
[12, 10, 7, 9, 14]
[11, 2, 10, 9, 0]
[5, 11, 10, 6, 14]
[5, 10, 9, 11, 0]
[0, 10, 5, 2, 1]
[10, 9, 14, 13, 3]
[0, 1, 12, 5, 7]
[12, 4, 5, 1, 14]
[3, 13, 6, 7, 1]
[3, 8, 9, 1, 4]
[3, 0, 7, 10, 2]
[9, 1, 0, 3, 8]
[1, 4, 12, 9, 13]
[12, 5, 13, 9, 7]
[7, 12, 0, 8, 1]
[3, 1, 9, 11, 7]
[13, 6, 3, 10, 11]
[7, 4, 11, 13, 2]
[11, 9, 2, 10, 4]
[5, 2, 8, 11, 13]
[6, 7, 12, 5, 11]
[11, 3, 0, 10, 13]
[12, 10, 9, 7, 13]
[7, 10, 11, 4, 8]
[3, 7, 4, 6, 8]
[7, 11, 4, 0, 9]
[7, 9, 3, 6, 0]
[8, 14, 12, 1, 2]
[6, 1, 12, 7, 11]
[10, 6, 12, 3, 8]
[4, 2, 5, 12, 7]
[2, 5, 10, 12, 3]
[1, 12, 11, 14, 5]
[7, 9, 10, 13, 8]
[9, 14, 10, 7, 11]
[6, 4, 14, 12, 2]
[7, 9, 6, 13, 14]
[9, 8, 1, 6, 4]
[12, 9, 6, 5, 8]
[11, 2, 7, 12, 1]
[7, 9, 6, 4, 1]
[12, 0, 5, 2, 10]
[8, 7, 11, 3, 6]
[11, 6, 8, 0, 5]
[14, 6, 13, 3, 10]
[1, 2, 8, 6, 7]
[3, 0, 11, 6, 2]
[14, 6, 2, 7, 0]
[12, 13, 1, 11, 8]
[8, 5, 11, 6, 4]
[10, 9, 8, 3, 13]
[9, 0, 11, 3, 14]
[13, 8, 10, 5, 1]
[2, 6, 10, 13, 7]
[6, 0, 5, 9, 14]
[0, 13, 5, 14, 12]
[1, 13, 9, 7, 10]
[3, 5, 1, 12, 6]
[5, 4, 8, 0, 3]
[6, 1, 13, 10, 3]
[11, 2, 12, 14, 8]
[7, 13, 4, 3, 0]
[10, 5, 14, 3, 4]
[9, 12, 3, 10, 4]
[1, 11, 10, 14, 7]
[9, 6, 5, 4, 2]
[1, 10, 3, 8, 5]
[0, 5, 10, 1, 6]
[11, 0, 9, 6, 14]
[5, 8, 12, 4, 3]
[8, 13, 5, 3, 9]
[10, 8, 1, 13, 5]
[4, 13, 1, 8, 7]
[13, 2, 8, 9, 3]
[9, 10, 12, 11, 6]
[9, 14, 12, 4, 10]
[13, 8, 9, 11, 14]
[7, 0, 11, 9, 13]
[10, 13, 5, 1, 8]
[2, 4, 11, 0, 3]
[13, 2, 7, 1, 4]
[3, 1, 4, 0, 8]
[7, 2, 1, 8, 12]
[14, 3, 4, 5, 13]
[13, 7, 10, 3, 6]
[2, 8, 4, 9, 1]
[9, 11, 8, 3, 2]
