P1,P2,...,Pn
[4, 10, 11, 5]
[7, 5, 10, 11]
[13, 3, 6, 10]
[13, 6, 5, 12]
[13, 9, 14, 7]
[14, 2, 12, 5]
[1, 11, 10, 14]
[12, 14, 8, 10]
[8, 13, 14, 12]
[11, 0, 9, 4]
[7, 10, 3, 5]
[5, 10, 2, 8]
[8, 5, 1, 4]
[4, 10, 7, 12]
[11, 12, 2, 9]
[10, 3, 0, 5]
[6, 4, 14, 5]
[13, 0, 5, 7]
[13, 10, 9, 3]
[0, 5, 6, 4]
[7, 3, 1, 5]
[4, 5, 14, 3]
[12, 1, 4, 6]
[5, 11, 13, 14]
[3, 9, 6, 14]
[11, 5, 8, 0]
[1, 10, 8, 2]
[7, 6, 8, 14]
[7, 9, 8, 2]
[6, 11, 12, 5]
[12, 7, 3, 2]
[0, 4, 5, 6]
[10, 7, 14, 9]
[7, 2, 9, 1]
[0, 13, 7, 3]
[11, 0, 3, 10]
[2, 12, 8, 9]
[3, 2, 12, 10]
[1, 9, 12, 6]
[0, 9, 7, 2]
[8, 3, 9, 6]
[8, 14, 9, 3]
[2, 4, 3, 6]
[11, 4, 1, 6]
[0, 7, 4, 10]
[14, 1, 7, 10]
[2, 4, 5, 1]
[0, 2, 9, 7]
[0, 6, 9, 1]
[9, 4, 2, 10]
[4, 10, 7, 11]
[3, 12, 10, 0]
[14, 4, 1, 13]
[4, 7, 14, 1]
[7, 8, 14, 9]
[2, 4, 5, 6]
[11, 13, 14, 4]
[8, 0, 11, 6]
[9, 8, 3, 4]
[2, 6, 9, 0]
[2, 6, 5, 1]
[0, 9, 2, 4]
[11, 2, 7, 1]
[14, 9, 1, 6]
[2, 11, 13, 8]
[9, 6, 3, 11]
[4, 14, 5, 9]
[5, 7, 9, 10]
[10, 2, 14, 4]
[3, 13, 0, 11]
[13, 4, 12, 8]
