P1,P2,...,Pn
[11, 14, 12, 5]
[5, 9, 13, 6]
[9, 10, 1, 2]
[13, 2, 8, 14]
[10, 3, 8, 6]
[5, 0, 10, 13]
[3, 5, 7, 11]
[2, 1, 12, 0]
[10, 6, 5, 9]
[14, 6, 1, 4]
[3, 1, 12, 10]
[2, 6, 3, 4]
[8, 9, 0, 10]
[11, 1, 9, 14]
[1, 7, 6, 13]
[10, 2, 12, 5]
[13, 4, 3, 9]
[13, 4, 12, 11]
[9, 5, 3, 13]
[9, 11, 12, 5]
[8, 13, 14, 2]
[2, 11, 0, 3]
[8, 4, 5, 10]
[7, 3, 11, 6]
[3, 4, 14, 2]
[9, 2, 7, 5]
[0, 10, 7, 2]
[0, 13, 12, 11]
[6, 9, 11, 7]
[7, 6, 9, 12]
[0, 4, 3, 7]
[13, 3, 9, 11]
[9, 1, 11, 3]
[4, 14, 9, 0]
[10, 5, 4, 2]
[0, 7, 8, 1]
[4, 1, 3, 14]
[11, 6, 8, 12]
[10, 9, 14, 8]
[10, 7, 2, 11]
[6, 2, 11, 1]
[8, 7, 10, 13]
[4, 8, 9, 2]
[6, 11, 10, 2]
[7, 6, 2, 13]
[0, 4, 6, 5]
[4, 12, 13, 9]
[13, 8, 3, 2]
[13, 4, 12, 10]
[3, 4, 2, 0]
[6, 7, 11, 10]
[10, 6, 14, 2]
[8, 12, 11, 5]
[4, 8, 10, 11]
[10, 1, 6, 2]
[4, 13, 10, 3]
[14, 6, 2, 10]
[6, 4, 5, 10]
[4, 13, 9, 11]
[7, 9, 3, 2]
[13, 12, 1, 9]
[12, 3, 7, 10]
[12, 14, 7, 10]
[14, 12, 13, 3]
[13, 1, 2, 11]
[9, 14, 5, 2]
[8, 12, 3, 9]
[8, 6, 9, 4]
[3, 6, 11, 7]
[12, 14, 6, 10]
[14, 8, 11, 4]
[3, 14, 12, 0]
[3, 10, 5, 0]
[12, 4, 11, 0]
[2, 10, 14, 5]
[11, 0, 7, 13]
[9, 3, 6, 0]
[8, 4, 11, 5]
[4, 7, 6, 0]
[10, 3, 8, 11]
[11, 7, 13, 14]
[5, 7, 0, 14]
[12, 2, 4, 13]
[11, 13, 3, 0]
[3, 13, 4, 6]
[12, 13, 6, 3]
[2, 1, 5, 9]
[7, 13, 11, 14]
[2, 14, 4, 10]
[3, 2, 6, 7]
